family,subband,rank,pos_in_band,zipf,prevalence,cefr,gse,awl,pos,members,definition,example
perfume,5k-b,4600,44,4.058,0.9976,,,0,n,perfumed|perfumery|perfumes|perfuming,,
trailer,5k-b,4836,45,4.055,0.9950,C1,,0,n,semitrailer|semitrailers|trailers,,
applause,5k-b,4945,46,4.053,0.9952,,,0,n,,,
cocktail,5k-b,4596,47,4.037,0.9975,C1,,0,n,cocktails,,
stubborn,5k-b,4799,48,4.036,0.9896,,,0,adj,stubborner|stubbornest|stubbornly|stubbornness,,
wizard,5k-b,4953,49,4.027,0.9932,,,0,n,wizardries|wizardry|wizards,,
pork,5k-b,4888,50,4.023,1.0000,,,0,n,porkier|porkiest|porks|porky,,
dice,5k-b,4663,51,4.019,0.9947,,,0,n,diced|dices|dicey|dicing,,
oath,5k-b,4763,52,3.995,0.9924,,,0,n,oaths,,
porch,5k-b,4925,53,3.984,0.9922,,,0,n,porches,,
marines,5k-b,4993,54,3.984,,,,0,n,,,
niece,5k-b,4935,55,3.979,0.9912,,,0,n,nieces,,
smack,5k-b,4546,56,3.978,0.9952,,,0,v,smacked|smacker|smackers|smacking|smackings|smacks,,
farewell,5k-b,4636,57,3.976,0.9861,,,0,n,farewells,,
shorts,5k-b,4581,58,3.974,1.0000,,,0,n,,,
snack,5k-b,4683,59,3.961,1.0000,,,0,n,snacked|snacking|snacks,,
swamp,5k-b,4565,60,3.954,0.9852,,,0,n,swamped|swamping|swamps|swampy,,
creek,5k-b,4998,61,3.950,0.9976,,,0,n,creeks,,
reunion,5k-b,4895,62,3.946,0.9976,,,0,n,reunions,,
mankind,5k-b,4612,63,3.943,0.9890,,,0,n,,,
shrimp,5k-b,4990,64,3.940,0.9924,,,0,n,shrimps,,
cannon,5k-b,4513,65,3.940,0.9904,,,0,n,cannoned|cannoning|cannons,,
petty,5k-b,4501,66,3.934,0.9974,,,0,adj,pettier|pettiest|pettily|pettiness,,
comrade,5k-b,4608,67,3.932,0.9853,,,0,n,comradely|comrades|comradeship|comradeships,,
robe,5k-b,4606,68,3.929,0.9926,,,0,n,robed|robes,,
dizzy,5k-b,4926,69,3.926,0.9910,,,0,adj,dizzied|dizzier|dizzies|dizziest|dizzily|dizziness|dizzying,,
delta,5k-b,4675,70,3.921,0.9977,,,0,n,deltas,,
cane,5k-b,4810,71,3.921,0.9950,,,0,n,caned|canes|caning,,
cocaine,5k-b,4802,72,3.917,0.9952,,,0,n,,,
messenger,5k-b,4801,73,3.907,0.9954,,,0,n,messengers,,
hamburger,5k-b,4962,74,3.892,0.9976,,,0,n,burger|burgers|hamburgers,,
dodge,5k-b,4762,75,3.891,0.9903,,,0,name,dodged|dodger|dodgers|dodges|dodging,,
gratitude,5k-b,4693,76,3.890,1.0000,,,0,n,,,
adore,5k-b,4544,77,3.888,0.9952,,,0,v,adorable|adoration|adored|adorer|adorers|adores|adoring|adoringly,,
zip,5k-b,4512,78,3.883,0.9953,,,0,v,unzip|unzipped|unzipping|unzips|zipped|zipper|zippers|zipping|zips,,
pickup,5k-b,4898,79,3.883,0.9841,,,0,n,pickups,,
stove,5k-b,4658,80,3.881,0.9900,,,0,n,stoves,,
aisle,5k-b,4851,81,3.872,0.9857,,,0,n,aisled|aisles,,
pirate,5k-b,4790,82,3.867,0.9950,C1,,0,n,pirated|pirates|piratical|pirating,,
salute,5k-b,4856,83,3.861,0.9908,,,0,v,salutation|salutations|saluted|salutes|saluting,,
stud,5k-b,4518,84,3.842,0.9951,,,0,n,studded|studding|studs,,
crab,5k-b,4919,85,3.840,0.9919,,,0,n,crabs|crabwise,,
slick,5k-b,4927,86,3.837,0.9976,,,0,n,slicked|slicker|slickest|slickly|slickness|slicks,,
clamp,5k-b,4567,87,3.837,0.9974,,,0,v,clamped|clamping|clamps,,
sorrow,5k-b,4654,88,3.837,0.9927,,,0,n,sorrowful|sorrowfully|sorrowfulness|sorrowing|sorrows,,
nickname,5k-b,4806,89,3.832,1.0000,,,0,n,nicknamed|nicknames|nicknaming,,
memo,5k-b,4980,90,3.821,0.9976,C1,,0,n,memos,,
mattress,5k-b,4897,91,3.821,0.9927,,,0,n,mattresses,,
hike,5k-b,4988,92,3.816,0.9974,,,0,n,hiked|hiker|hikers|hikes|hiking,,
mansion,5k-b,4609,93,3.810,0.9907,,,0,n,mansions,,
ginger,5k-b,4785,94,3.808,1.0000,,,0,adj,gingery,,
earthquake,5k-b,4744,95,3.805,0.9977,B1,,0,n,earthquakes,,
peach,5k-b,4923,96,3.804,0.9951,,,0,n,peaches|peachy,,
surf,5k-b,4627,97,3.804,0.9928,,,0,n,surfed|surfer|surfers|surfing|surfs,,
deceased,5k-b,4571,98,3.800,0.9954,,,0,adj,decease|predeceased|predecease,,
compassion,5k-b,4880,99,3.797,0.9957,C1,,0,n,compassions,,
erase,5k-b,4974,100,3.794,0.9920,,,0,v,erased|eraser|erasers|erases|erasing|erasure|erasures,,
drunken,5k-b,4591,101,3.792,0.9952,,,0,adj,drunkenly|drunkenness,,
pounding,5k-b,4759,102,3.785,0.9975,,,0,n,pounded|pounder|pounders|poundings,,
comb,5k-b,4555,103,3.783,0.9973,,,0,v,combed|combing|combs,,
bribe,5k-b,4554,104,3.782,0.9932,,,0,v,bribed|bribery|bribes|bribing,,
stereo,5k-b,4878,105,3.776,0.9924,,,0,n,stereos,,
banner,5k-b,4508,106,3.773,1.0000,C1,,0,n,banners,,
slack,5k-b,4750,107,3.773,1.0000,,,0,n,slacken|slackened|slackening|slackens|slacker|slackers|slackly|slackness,,
skate,5k-b,4853,108,3.772,0.9977,,,0,v,skated|skater|skaters|skates|skating,,
nude,5k-b,4881,109,3.772,0.9918,,,0,adj,nudes|nudism|nudist|nudists|nudity,,
ammunition,5k-b,4870,110,3.770,0.9926,,,0,n,ammo|ammunitions,,
probation,5k-b,4579,111,3.769,0.9873,,,0,n,probationary|probationer|probationers|probations,,
battalion,5k-b,4804,112,3.768,0.9470,,,0,n,battalions,,
tow,5k-b,4560,113,3.763,0.9899,,,0,n,towed|towing|tows,,
facial,5k-b,4906,114,3.760,1.0000,,,0,adj,facially|interfacial,,
orphan,5k-b,4740,115,3.760,0.9975,,,0,n,orphanage|orphanages|orphaned|orphaning|orphans,,
generator,5k-b,4687,116,3.756,0.9950,,,0,n,generators,,
crook,5k-b,4509,117,3.754,0.9975,,,0,n,crooked|crookeder|crookedest|crookedly|crookedness|crooks,,
lethal,5k-b,4798,118,3.754,0.9950,C1,,0,adj,lethally|nonlethal,,
scoop,5k-b,4720,119,3.754,0.9946,,,0,n,scooped|scooping|scoops,,
quantum,5k-b,4528,120,3.748,0.9842,,,0,n,,,
lust,5k-b,4859,121,3.747,0.9954,,,0,n,lustful|lustfully|lustier|lustiest|lustily|lustiness|lusts|lusty,,
shuttle,5k-b,4941,122,3.744,1.0000,,,0,n,shuttled|shuttles|shuttling,,
artillery,5k-b,4713,123,3.741,0.9863,,,0,n,artilleries,,
runway,5k-b,4912,124,3.739,0.9922,,,0,n,runways,,
mint,5k-b,4585,125,3.736,0.9956,,,0,n,mintier|mintiest|mints|minty,,
prophet,5k-b,4809,126,3.728,1.0000,,,0,n,prophetess|prophetesses|prophets,,
blouse,5k-b,4917,127,3.728,0.9949,,,0,n,blouses,,
artery,5k-b,4516,128,3.726,0.9557,,,0,n,arterial|arteries,,
globe,5k-b,4694,129,3.718,0.9955,B2,,1,n,globes,,
condom,5k-b,4949,130,3.713,0.9948,,,0,n,condoms,,
underestimate,5k-b,4515,131,3.705,0.9926,,,0,v,underestimated|underestimates|underestimating|underestimation|underestimations,,
buckle,5k-b,4886,132,3.703,0.9974,,,0,v,buckled|buckler|bucklers|buckles|buckling|unbuckle|unbuckled|unbuckles|unbuckling,,
numb,5k-b,4907,133,3.690,1.0000,,,0,adj,numbed|numbest|numbing|numbly|numbness|numbs,,
plumbing,5k-b,4850,134,3.686,0.9950,,,0,n,plumber|plumbers,,
hum,5k-b,4664,135,3.685,0.9853,,,0,exclam,hummed|humming|hums,,
violin,5k-b,4562,136,3.677,0.9928,,,0,n,violinist|violinists|violins,,
clap,5k-b,4685,137,3.676,0.9974,,,0,v,clapped|clapper|clappers|clapping|claps,,
scarf,5k-b,4755,138,3.672,0.9977,,,0,n,scarves,,
spa,5k-b,4931,139,3.672,0.9926,,,0,n,spas,,
chatter,5k-b,4699,140,3.670,0.9974,,,0,n,chattered|chatterer|chatterers|chattering|chatters,,
inventory,5k-b,4765,141,3.670,0.9923,,,0,n,inventories,,
salon,5k-b,4538,142,3.663,0.9878,,,0,n,salons,,
spear,5k-b,4823,143,3.659,0.9924,,,0,n,speared|spearing|spears,,
vent,5k-b,4837,144,3.646,0.9954,,,0,n,vented|venting|vents,,
sanctuary,5k-b,4593,145,3.636,1.0000,,,0,n,sanctuaries,,
millennium,5k-b,4983,146,3.634,0.9951,,,0,n,millenia|millenial|millenium|millennia|millennial|millenniums,,
leash,5k-b,4921,147,3.634,0.9902,,,0,n,leashed|leashes|leashing|unleash|unleashed|unleashes|unleashing,,
turf,5k-b,4857,148,3.632,0.9956,,,0,n,turfed|turfing|turfs|turves,,
lure,5k-b,4761,149,3.630,0.9882,,,0,v,lured|lures|luring,,
pasta,5k-b,4916,150,3.628,1.0000,,,0,n,pastas,,
stepmother,5k-b,4843,151,3.628,1.0000,,,0,n,stepbrother|stepbrothers|stepchild|stepchildren|stepdaughter|stepdaughters|stepfather|stepfathers|stepmothers|stepsister|stepsisters|stepson|stepsons,,
visa,5k-b,4893,152,3.628,0.9926,B2,,0,n,visas,,
intercept,5k-b,4703,153,3.626,0.9951,,,0,v,intercepted|intercepting|interception|interceptions|interceptor|interceptors|intercepts,,
exquisite,5k-b,4808,154,3.622,0.9953,,,0,adj,exquisitely|exquisiteness,,
trumpet,5k-b,4778,155,3.616,0.9947,,,0,n,trumpeted|trumpeter|trumpeters|trumpeting|trumpets,,
teen,5k-b,4948,156,3.614,0.9955,,,0,n,teens,,
clan,5k-b,4918,157,3.614,0.9950,,,0,n,clannish|clans,,
trout,5k-b,4656,158,3.606,0.9972,,,0,n,trouts,,
grape,5k-b,4590,159,3.604,0.9974,,,0,n,grapes,,
reef,5k-b,4621,160,3.604,0.9944,,,0,n,reefs,,
pyramid,5k-b,4718,161,3.604,0.9925,,,0,n,pyramidal|pyramids,,
dinosaur,5k-b,4678,162,3.601,0.9945,,,0,n,dinosaurs,,
vegetarian,5k-b,4832,163,3.599,1.0000,,,0,n,vegetarianism|vegetarians,,
massacre,5k-b,4550,164,3.599,0.9834,C1,,0,n,massacred|massacres|massacring,,
wilderness,5k-b,4773,165,3.597,0.9899,,,0,n,wildernesses,,
pea,5k-b,4551,166,3.593,0.9976,,,0,n,peas,,
altitude,5k-b,4844,167,3.591,0.9858,,,0,n,altitudes,,
asthma,5k-b,4570,168,3.588,0.9977,,,0,n,asthmatic|asthmatically|asthmatics,,
vase,5k-b,4595,169,3.586,1.0000,,,0,n,vases,,
journalism,5k-b,4908,170,3.584,0.9953,B2,,0,n,journalisms,,
cripple,5k-b,4648,171,3.582,0.9896,,,0,n,crippled|crippler|cripplers|cripples|crippling,,
elf,5k-b,4561,172,3.580,0.9975,,,0,n,elfin|elfish|elflike|elven|elves|elvish,,
moustache,5k-b,4815,173,3.580,0.9831,,,0,n,moustached|moustaches|mustache|mustached|mustaches,,
paddle,5k-b,4599,174,3.575,0.9971,,,0,n,paddled|paddler|paddlers|paddles|paddling,,
tractor,5k-b,4706,175,3.573,0.9949,,,0,n,tractors,,
heave,5k-b,4527,176,3.564,0.9907,,,0,v,heaved|heaver|heavers|heaves|heaving,,
blossom,5k-b,4707,177,3.559,0.9955,,,0,n,blossomed|blossoming|blossoms,,
loot,5k-b,4946,178,3.552,0.9894,,,0,n,looted|looter|looters|looting|lootings|loots,,
wink,5k-b,4885,179,3.550,1.0000,,,0,n,winked|winker|winkers|winking|winks,,
crunch,5k-b,4708,180,3.547,0.9954,,,0,n,crunched|crunches|crunchier|crunchiest|crunchiness|crunching|crunchy,,
wrestle,5k-b,4690,181,3.540,0.9975,,,0,v,wrestled|wrestler|wrestlers|wrestles|wrestling,,
seduce,5k-b,4860,182,3.540,0.9949,,,0,v,seduced|seducer|seducers|seduces|seducing|seduction|seductions,,
obscene,5k-b,4638,183,3.540,0.9926,,,0,adj,obscenely|obscenities|obscenity,,
jeopardy,5k-b,4637,184,3.537,0.9973,,,0,n,jeopardies|jeopardise|jeopardised|jeopardises|jeopardising|jeopardize|jeopardized|jeopardizes|jeopardizing,,
beta,5k-b,4640,185,3.537,0.9867,,,0,n,betas,,
midst,5k-b,4862,186,3.537,0.9836,C1,,0,n,,,
epidemic,5k-b,4824,187,3.535,0.9975,C1,,0,n,epidemics,,
solitary,5k-b,4569,188,3.535,0.9897,,,0,adj,solitarily|solitariness,,
roam,5k-b,4929,189,3.532,0.9901,,,0,v,roamed|roamer|roamers|roaming|roams,,
abdomen,5k-b,4563,190,3.527,1.0000,,,0,n,abdomens|abdominal,,
plantation,5k-b,4732,191,3.525,1.0000,,,0,n,plantations,,
id,5k-b,4956,192,3.522,0.8641,B2,,0,n,ids,,
lime,5k-b,4564,193,3.520,0.9922,,,0,n,limes|limey,,
verge,5k-b,4519,194,3.517,0.9892,,,0,n,verged|verges|verging,,
reel,5k-b,4643,195,3.515,0.9842,,,0,n,reeled|reeling|reels|unreel|unreeled|unreeling|unreels,,
anatomy,5k-b,4618,196,3.507,0.9928,,,0,n,anatomical|anatomically|anatomies|anatomist|anatomists,,
allegiance,5k-b,4667,197,3.496,0.9975,,,0,n,allegiances,,
debris,5k-b,4692,198,3.496,0.9875,C1,,0,n,,,
diversion,5k-b,4736,199,3.493,0.9907,,,0,n,diversionaries|diversionary|diversions,,
relay,5k-b,4695,200,3.477,1.0000,,,0,n,relaid|relayed|relaying|relays,,
rake,5k-b,4807,201,3.477,0.9948,,,0,v,raked|rakes|raking|unraked,,
shred,5k-b,4963,202,3.471,0.9951,,,0,n,shredded|shredder|shredders|shredding|shreddings|shreds|unshredded,,
shuffle,5k-b,4537,203,3.471,0.9923,,,0,v,shuffled|shuffler|shufflers|shuffles|shuffling,,
warfare,5k-b,4665,204,3.471,0.9908,C1,,0,n,,,
depot,5k-b,4578,205,3.471,0.9780,,,0,n,depots,,
vintage,5k-b,4669,206,3.468,0.9900,,,0,n,vintages,,
ramp,5k-b,4900,207,3.462,0.9975,,,0,n,ramps,,
accessory,5k-b,4661,208,3.462,0.9920,,,0,n,accessories|accessorise|accessorised|accessorises|accessorising|accessorize|accessorized|accessorizes|accessorizing,,
pest,5k-b,4557,209,3.459,0.9885,,,0,n,pests,,
cradle,5k-b,4803,210,3.456,0.9855,,,0,n,cradled|cradles|cradling,,
eclipse,5k-b,4955,211,3.453,1.0000,,,0,n,eclipsed|eclipses|eclipsing,,
cramp,5k-b,4725,212,3.450,1.0000,,,0,n,cramped|cramping|cramps,,
tame,5k-b,4793,213,3.438,0.9974,,,0,v,tamed|tamely|tameness|tamer|tamers|tames|taming|untamed|tamable|untamable,,
rumble,5k-b,4841,214,3.438,0.9926,,,0,n,rumbled|rumbles|rumbling|rumblings,,
torment,5k-b,4702,215,3.438,0.9878,,,0,n,tormented|tormenter|tormenters|tormenting|tormentor|tormentors|torments,,
sermon,5k-b,4814,216,3.438,0.9784,,,0,n,sermonise|sermonised|sermonises|sermonising|sermonize|sermonized|sermonizes|sermonizing|sermons,,
cardboard,5k-b,4772,217,3.435,0.9906,,,0,adj,,,
inmate,5k-b,4813,218,3.432,0.9945,C1,,0,n,inmates,,
collision,5k-b,4602,219,3.432,0.9906,C1,,0,n,collisions,,
vacant,5k-b,4553,220,3.425,1.0000,,,0,adj,vacantly,,
wireless,5k-b,4961,221,3.425,1.0000,,,0,n,wirelesses,,
awe,5k-b,4779,222,3.422,0.9923,,,0,n,awed|aweing|awes|awing,,
technician,5k-b,4598,223,3.416,0.9950,,,0,n,technicians,,
gram,5k-b,4811,224,3.416,0.9944,,,0,n,gramme|grammes|grams,,
martyr,5k-b,4826,225,3.416,0.9723,,,0,n,martyrdom|martyrdoms|martyred|martyring|martyrs,,
tolerance,5k-b,4639,226,3.409,0.9929,C1,,0,n,tolerances,,
intrude,5k-b,4556,227,3.406,0.9917,,,0,v,intruded|intruder|intruders|intrudes|intruding,,
aerial,5k-b,4677,228,3.406,0.9877,,,0,n,aerialist|aerialists|aerially|aerials,,
synthetic,5k-b,4605,229,3.402,0.9917,,,0,adj,synthetically|synthetics,,
mute,5k-b,4766,230,3.399,0.9975,,,0,adj,muted|mutely|muteness|mutes|muting,,
imperative,5k-b,4615,231,3.399,0.9950,,,0,adj,imperatively|imperatives,,
improvise,5k-b,4756,232,3.399,0.9925,,,0,v,improv|improvisation|improvisational|improvisations|improvised|improviser|improvisers|improvises|improvising|improvization|improvizations|improvize|improvized|improvizer|improvizers|improvizes|improvizing,,
slogan,5k-b,4611,233,3.399,0.9925,B2,,0,n,slogans,,
legion,5k-b,4672,234,3.396,0.9851,,,0,n,legionaries|legionary|legions,,
stump,5k-b,4786,235,3.392,0.9924,,,0,n,stumped|stumpier|stumpiest|stumping|stumps|stumpy,,
jog,5k-b,4533,236,3.385,1.0000,,,0,v,jogged|jogger|joggers|jogging|jogs,,
exterior,5k-b,4735,237,3.378,0.9975,,,0,n,exteriors,,
usher,5k-b,4872,238,3.378,0.9930,,,0,v,ushered|ushering|ushers,,
inhale,5k-b,4966,239,3.375,0.9977,,,0,v,inhalant|inhalants|inhalation|inhalations|inhaled|inhaler|inhalers|inhales|inhaling,,
epic,5k-b,4822,240,3.375,0.9974,,,0,adj,epically|epics,,
rinse,5k-b,4892,241,3.375,0.9900,,,0,v,rinsed|rinses|rinsing,,
wedge,5k-b,4522,242,3.371,0.9952,,,0,n,wedged|wedges|wedging,,
pluck,5k-b,4816,243,3.367,0.9896,,,0,v,plucked|plucker|pluckers|plucking|plucks,,
baptist,5k-b,4915,244,3.367,,,,0,n,baptistery|baptists,,
mortar,5k-b,4630,245,3.364,0.9831,,,0,n,mortared|mortaring|mortars,,
terrain,5k-b,4875,246,3.356,0.9944,C1,,0,n,terrains,,
sensor,5k-b,4989,247,3.356,0.9908,,,0,n,sensors,,
militia,5k-b,4901,248,3.356,0.9704,C1,,0,n,militias,,
pipeline,5k-b,4758,249,3.353,0.9873,C1,,0,n,pipelines,,
grunt,5k-b,4688,250,3.349,0.9971,,,0,n,grunted|grunting|grunts,,
fungus,5k-b,4717,251,3.345,1.0000,,,0,n,fungal|fungi|funguses,,
thermal,5k-b,4625,252,3.345,0.9948,,,0,adj,thermally|thermals,,
solemn,5k-b,4541,253,3.345,0.9631,,,0,adj,solemner|solemnest|solemnise|solemnised|solemnises|solemnising|solemnities|solemnity|solemnization|solemnize|solemnized|solemnizes|solemnizing|solemnly|solemnness,,
smear,5k-b,4781,254,3.341,0.9931,,,0,n,smeared|smearing|smears|smeary,,
sterile,5k-b,4507,255,3.341,0.9894,,,0,adj,sterilisation|sterilisations|sterilise|sterilised|steriliser|sterilisers|sterilises|sterilising|sterilities|sterility|sterilization|sterilizations|sterilize|sterilized|sterilizer|sterilizers|sterilizes|sterilizing,,
disposition,5k-b,4540,256,3.337,0.9913,,,0,n,dispositions,,
anguish,5k-b,4721,257,3.337,0.9875,,,0,n,anguished|anguishes|anguishing,,
twitch,5k-b,4751,258,3.333,0.9976,,,0,v,twitched|twitcher|twitchers|twitches|twitchily|twitchiness|twitching|twitchy,,
disarm,5k-b,4539,259,3.333,0.9975,,,0,v,disarmament|disarmed|disarming|disarmingly|disarms,,
implant,5k-b,4965,260,3.333,0.9933,,,0,n,implantable|implantation|implantations|implanted|implanting|implants,,
applaud,5k-b,4943,261,3.333,0.9904,C1,,0,v,applauded|applauder|applauders|applauding|applauds,,
tack,5k-b,4558,262,3.329,0.9901,,,0,n,tacked|tacking|tacks,,
sacks,5k-b,4987,263,3.329,,,,0,n,sackful|sackfuls|sacksful,,
crest,5k-b,4535,264,3.325,0.9952,,,0,n,crested|cresting|crests,,
cub,5k-b,4994,265,3.325,0.9856,,,0,n,cubs,,
howl,5k-b,4580,266,3.317,0.9974,,,0,v,howled|howler|howlers|howling|howls,,
marital,5k-b,4514,267,3.317,0.9903,,,0,adj,maritally|premarital,,
plains,5k-b,4969,268,3.317,,,,0,n,,,
charitable,5k-b,4649,269,3.313,0.9976,,,0,adj,charitableness|charitably|uncharitable|uncharitably,,
pedal,5k-b,4769,270,3.313,0.9929,,,0,n,pedaled|pedaling|pedalled|pedalling|pedals,,
pharmaceutical,5k-b,4742,271,3.313,0.9882,,,0,adj,pharmaceuticals,,
aide,5k-b,4957,272,3.309,0.9687,C1,,0,n,aides,,
cosy,5k-b,4568,273,3.309,0.8200,,,0,adj,cosier|cosiest|cosily|cosiness|cozier|coziest|cozily|coziness|cozy,,
thump,5k-b,4628,274,3.292,0.9921,,,0,v,thumped|thumping|thumps,,
definitive,5k-b,4828,275,3.292,0.9903,,,0,adj,definitively,,
festive,5k-b,4863,276,3.287,1.0000,,,0,adj,festively|festiveness|festivities|festivity,,
interrogate,5k-b,4668,277,3.287,0.9944,,,0,v,interrogated|interrogates|interrogating|interrogation|interrogations|interrogator|interrogatories|interrogators|interrogatory,,
vaccine,5k-b,4936,278,3.287,0.9928,,,0,n,vaccines,,
pastry,5k-b,4913,279,3.287,0.9910,,,0,n,pastries,,
muse,5k-b,4700,280,3.287,0.9838,,,0,n,mused|muses|musing|musings,,
peril,5k-b,4724,281,3.287,0.9742,,,0,n,perilling|perilous|perilously|perils,,
confide,5k-b,4734,282,3.283,0.9909,,,0,v,confidant|confidants|confided|confider|confiders|confides|confiding|confidingly|overconfident,,
wrinkle,5k-b,4852,283,3.279,0.9950,,,0,n,unwrinkled|wrinkled|wrinkles|wrinkling|wrinkly,,
relish,5k-b,4676,284,3.279,0.9903,,,0,v,relished|relishes|relishing,,
humanitarian,5k-b,4958,285,3.274,0.9977,C1,,0,adj,humanitarianism|humanitarians,,
confederate,5k-b,4805,286,3.274,0.9909,,,0,n,confederacies|confederacy|confederal|confederates|confederation|confederations,,
fatigue,5k-b,4896,287,3.265,0.9954,,,0,n,fatigued|fatigues|fatiguing,,
mosquito,5k-b,4973,288,3.265,0.9950,,,0,n,mosquitoes|mosquitos,,
spawn,5k-b,4835,289,3.265,0.9847,,,0,n,spawned|spawning|spawns,,
moist,5k-b,4747,290,3.260,1.0000,,,0,adj,moisten|moistened|moistener|moisteners|moistening|moistens|moister|moistest|moistly|moistness,,
transparent,5k-b,4635,291,3.260,0.9977,C1,,0,adj,nontransparent|transparently,,
cosmetic,5k-b,4849,292,3.260,0.9946,,,0,adj,cosmetically|cosmetics,,
logo,5k-b,4812,293,3.260,0.9928,B2,,0,n,logos,,
trot,5k-b,4511,294,3.260,0.9852,,,0,v,trots|trotted|trotter|trotters|trotting,,
tenure,5k-b,4722,295,3.251,0.9746,C1,,0,n,tenures,,
flake,5k-b,4796,296,3.246,0.9876,,,0,n,flaked|flakes|flaking|flakings|flaky|flakiness,,
icon,5k-b,4671,297,3.241,0.9953,B2,,0,n,iconic|icons,,
posture,5k-b,4634,298,3.241,0.9948,,,0,n,postural|postured|postures|posturing|posturings,,
heterosexual,5k-b,4894,299,3.241,0.9944,,,0,adj,heterosexism|heterosexuality|heterosexually|heterosexuals,,
simmer,5k-b,4979,300,3.236,0.9868,,,0,v,simmered|simmering|simmers,,
paste,5k-b,4788,301,3.236,0.9864,,,0,n,pasted|pastes|pasting,,
silicon,5k-b,4624,302,3.236,0.9833,,,0,n,silicone,,
demise,5k-b,4543,303,3.236,0.9791,,,0,n,demised|demises,,
allergy,5k-b,4858,304,3.231,0.9977,,,0,n,allergenic|allergic|allergically|allergies|allergist|allergists|nonallergic,,
vinegar,5k-b,4985,305,3.231,0.9975,,,0,n,vinegars|vinegary,,
proximity,5k-b,4831,306,3.221,0.9785,,,0,n,proximities,,
consecutive,5k-b,4613,307,3.216,0.9952,C1,,0,adj,consecutively|nonconsecutive|nonconsecutively,,
