family,subband,rank,pos_in_band,zipf,prevalence,cefr,gse,awl,pos,members,definition,example
goose,5k-a,4369,24,4.115,0.9974,,,0,n,geese|gooses,,
mob,5k-a,4413,25,4.112,0.9948,C1,,0,n,mobbed|mobbing|mobs,,
hail,5k-a,4315,26,4.080,0.9952,C1,,0,v,hailed|hailing|hails,,
mistress,5k-a,4149,27,4.075,0.9905,,,0,n,mistresses,,
splendid,5k-a,4032,28,4.067,1.0000,,,0,adj,splendidly,,
ham,5k-a,4058,29,4.064,0.9952,,,0,n,hams,,
temper,5k-a,4092,30,4.058,1.0000,,,0,n,tempers,,
cock,5k-a,4119,31,4.056,0.9871,,,0,n,cocked|cockier|cockiest|cockily|cockiness|cocking|cocks|cocky,,
serial,5k-a,4096,32,4.054,0.9972,C1,,0,adj,serialisation|serialise|serialised|serialises|serialising|serialization|serialize|serialized|serializes|serializing|serially|serials,,
dentist,5k-a,4434,33,4.049,0.9923,A2,,0,n,dentistry|dentists,,
gig,5k-a,4406,34,4.049,0.9864,B2,,0,n,gigging|gigs,,
massage,5k-a,4480,35,4.045,1.0000,,,0,n,massaged|massager|massagers|massages|massaging,,
eternal,5k-a,4384,36,4.031,0.9931,C1,,0,adj,eternally|eternalness,,
holly,5k-a,4346,37,4.031,0.9852,,,0,n,,,
passport,5k-a,4265,38,4.020,0.9951,A1,,0,n,passports,,
misery,5k-a,4109,39,4.014,0.9975,C1,,0,n,miseries,,
compliment,5k-a,4163,40,4.011,0.9921,,,0,n,complimentary|uncomplimentary|complimented|complimenting|compliments,,
corpse,5k-a,4207,41,4.004,0.9976,,,0,n,corpses,,
spider,5k-a,4235,42,4.004,0.9976,A2,,0,n,spiders|spidery,,
sober,5k-a,4416,43,4.004,0.9924,,,0,adj,sobered|soberer|soberest|sobering|soberly|soberness|sobers,,
pistol,5k-a,4401,44,4.003,0.9951,,,0,n,pistols,,
heroin,5k-a,4387,45,3.993,0.9976,,,0,n,,,
bald,5k-a,4402,46,3.988,0.9956,,,0,adj,balder|baldest|balding|baldly|baldness,,
bait,5k-a,4460,47,3.988,0.9945,,,0,n,baited|baiting|baits,,
kidney,5k-a,4443,48,3.986,0.9973,C1,,0,n,kidneys,,
triple,5k-a,4368,49,3.973,0.9953,,,0,adj,tripled|triples|tripling|triply,,
cellar,5k-a,4496,50,3.972,0.9915,,,0,n,cellars,,
deed,5k-a,4121,51,3.969,0.9846,C1,,0,n,deeds,,
whatsoever,5k-a,4392,52,3.965,0.9747,C1,,0,adv,,,
dale,5k-a,4194,53,3.958,0.8935,,,0,name,dales,,
appetite,5k-a,4289,54,3.952,1.0000,C1,,0,n,appetites,,
throne,5k-a,4127,55,3.937,0.9972,,,0,n,thrones,,
rig,5k-a,4155,56,3.936,0.9949,,,0,n,rigged|rigger|riggers|rigging|rigs,,
tan,5k-a,4186,57,3.935,0.9974,,,0,n,tanned|tanning|tans,,
vicious,5k-a,4291,58,3.934,1.0000,C1,,0,adj,viciously|viciousness,,
hack,5k-a,4475,59,3.932,0.9950,,,0,v,hacked|hacker|hackers|hacking|hacks,,
butcher,5k-a,4133,60,3.930,0.9875,,,0,n,butchered|butchering|butchers|butchery,,
wee,5k-a,4056,61,3.930,0.9333,,,0,adj,,,
yacht,5k-a,4052,62,3.915,0.9884,,,0,n,yachted|yachties|yachting|yachts|yachty,,
pony,5k-a,4177,63,3.909,0.9955,,,0,n,ponies,,
disgrace,5k-a,4305,64,3.905,0.9974,,,0,n,disgraced|disgraceful|disgracefully|disgracefulness|disgraces|disgracing,,
surgical,5k-a,4498,65,3.905,0.9952,C1,,0,adj,nonsurgical|surgically,,
dreadful,5k-a,4066,66,3.904,0.9976,,,0,adj,dreadfully,,
rainbow,5k-a,4251,67,3.902,0.9953,,,0,n,rainbows,,
ditch,5k-a,4165,68,3.896,1.0000,,,0,v,ditched|ditches|ditching,,
groom,5k-a,4343,69,3.894,0.9974,,,0,n,groomed|grooming|grooms,,
saddle,5k-a,4169,70,3.894,0.9906,,,0,n,saddled|saddler|saddlery|saddles|saddling|unsaddled|unsaddles|unsaddle|unsaddling,,
cue,5k-a,4366,71,3.892,0.9974,B2,,0,n,cued|cueing|cues,,
spite,5k-a,4006,72,3.882,0.9926,B2,,0,n,spiteful|spitefully|spitefulness,,
umbrella,5k-a,4428,73,3.875,0.9951,A1,,0,n,umbrellas,,
shepherd,5k-a,4068,74,3.872,0.9900,,,0,n,shepherded|shepherdess|shepherdesses|shepherding|shepherds,,
monk,5k-a,4079,75,3.868,0.9947,C1,,0,n,monkish|monks,,
balcony,5k-a,4216,76,3.865,0.9974,,,0,n,balconies,,
jewel,5k-a,4142,77,3.860,0.9975,,,0,n,jewelled|jeweled|jeweller|jewellers|jewels,,
notify,5k-a,4348,78,3.858,0.9949,C1,,0,v,notified|notifies|notifying,,
fuss,5k-a,4111,79,3.854,0.9921,,,0,n,fussed|fusses|fussier|fussiest|fussily|fussiness|fussing|fussy,,
submarine,5k-a,4120,80,3.852,0.9977,,,0,n,antisubmarine|submarines|subs,,
nowadays,5k-a,4061,81,3.848,0.9616,B2,,0,adv,,,
nun,5k-a,4295,82,3.843,0.9827,,,0,n,nunneries|nunnery|nuns,,
fountain,5k-a,4403,83,3.840,0.9974,,,0,n,fountains,,
mug,5k-a,4301,84,3.836,0.9974,,,0,n,mugful|mugs,,
feast,5k-a,4214,85,3.827,1.0000,,,0,n,feasted|feasting|feasts,,
covenant,5k-a,4049,86,3.826,0.9877,,,0,n,covenanted|covenanter|covenanters|covenanting|covenantor|covenantors|covenants,,
commonwealth,5k-a,4036,87,3.825,0.9895,,,0,n,commonwealths,,
innocence,5k-a,4431,88,3.819,0.9868,,,0,n,,,
gown,5k-a,4136,89,3.817,0.9949,,,0,n,gowned|gowns,,
pier,5k-a,4197,90,3.817,0.9884,,,0,n,piers,,
detention,5k-a,4465,91,3.816,0.9975,C1,,0,n,detentions,,
urine,5k-a,4126,92,3.814,0.9923,,,0,n,urinal|urinals|urinary|urinate|urinated|urinates|urinating|urination|urines,,
stark,5k-a,4307,93,3.813,0.9928,C1,,0,adj,starker|starkest|starkly|starkness,,
wardrobe,5k-a,4240,94,3.812,0.9951,,,0,n,wardrobes,,
naive,5k-a,4408,95,3.810,0.9924,,,0,adj,naively|naiveties|naivety,,
quest,5k-a,4418,96,3.808,0.9973,C1,,0,n,quested|questing|quests,,
hay,5k-a,4131,97,3.805,0.9776,,,0,n,hays,,
cereal,5k-a,4432,98,3.804,1.0000,,,0,n,cereals,,
chap,5k-a,4022,99,3.804,0.9895,,,0,n,chappie|chappies|chappy|chaps,,
velvet,5k-a,4309,100,3.798,0.9974,,,0,n,velvetier|velvetiest|velvets|velvety,,
brace,5k-a,4393,101,3.797,1.0000,,,0,v,braced|braces|bracing,,
scrub,5k-a,4355,102,3.796,0.9925,,,0,v,scrubbed|scrubbing|scrubs,,
chorus,5k-a,4229,103,3.785,0.9927,,,0,n,chorused|choruses|chorusing,,
voyage,5k-a,4376,104,3.779,0.9948,,,0,n,voyaged|voyager|voyagers|voyages|voyaging,,
compartment,5k-a,4463,105,3.776,0.9948,,,0,n,compartmental|compartmentalisation|compartmentalise|compartmentalised|compartmentalises|compartmentalising|compartmentalization|compartmentalize|compartmentalized|compartmentalizes|compartmentalizing|compartments,,
pigeon,5k-a,4374,106,3.772,0.9956,,,0,n,pigeons,,
sofa,5k-a,4252,107,3.769,0.9952,,,0,n,sofas,,
sour,5k-a,4354,108,3.766,0.9972,,,0,adj,soured|sourer|sourest|souring|sourly|sourness|sours,,
vacuum,5k-a,4275,109,3.762,0.9781,C1,,0,n,vacuumed|vacuuming|vacuums|vacua,,
wheat,5k-a,4281,110,3.760,0.9929,B2,,0,n,wheaten|wheats,,
sticky,5k-a,4415,111,3.759,0.9952,B2,,0,adj,stickier|stickiest|stickily|stickiness,,
tomb,5k-a,4386,112,3.751,1.0000,,,0,n,entomb|entombed|entombing|entombment|entombments|entombs|tombs,,
quarrel,5k-a,4268,113,3.750,0.9949,,,0,n,quarreled|quarreling|quarrelled|quarrelling|quarrels|quarrelsome,,
doom,5k-a,4271,114,3.750,0.9947,,,0,n,doomed|dooming|dooms,,
vest,5k-a,4137,115,3.747,0.9945,,,0,n,vested|vesting|vests,,
slaughter,5k-a,4481,116,3.737,1.0000,,,0,n,slaughtered|slaughterer|slaughterers|slaughtering|slaughters,,
vow,5k-a,4370,117,3.734,0.9932,C1,,0,v,vowed|vowing|vows,,
hatred,5k-a,4267,118,3.734,0.9926,,,0,n,hatreds,,
ant,5k-a,4274,119,3.730,0.9872,,,0,n,ants,,
stray,5k-a,4453,120,3.728,0.9952,,,0,adj,strayed|straying|strays,,
override,5k-a,4372,121,3.713,0.9863,,,0,n,overridden|overrides|overriding|overrode,,
skeleton,5k-a,4452,122,3.710,0.9901,,,0,n,skeletons,,
altar,5k-a,4358,123,3.707,0.9903,,,0,n,altars,,
ribbon,5k-a,4293,124,3.705,0.9930,,,0,n,ribbons|ribboned,,
salvation,5k-a,4212,125,3.702,1.0000,,,0,n,salvations,,
plasma,5k-a,4338,126,3.698,1.0000,,,0,n,plasmas,,
static,5k-a,4140,127,3.698,0.9952,,,0,adj,statically,,
conquer,5k-a,4273,128,3.698,0.9894,C1,,0,v,conquerable|conquered|conquering|conqueror|conquerors|conquers|unconquerable,,
torch,5k-a,4208,129,3.698,0.9871,,,0,n,torched|torches|torching,,
par,5k-a,4101,130,3.697,0.9693,,,0,n,pars,,
reckless,5k-a,4468,131,3.693,0.9927,,,0,adj,recklessly|recklessness,,
blunt,5k-a,4254,132,3.692,1.0000,,,0,adj,blunted|blunter|bluntest|blunting|bluntly|bluntness|blunts,,
utterly,5k-a,4117,133,3.690,0.9910,C1,,0,adv,uttermost,,
jockey,5k-a,4232,134,3.686,0.9973,,,0,n,jockeyed|jockeying|jockeys,,
valve,5k-a,4084,135,3.686,0.9875,,,0,n,bivalve|bivalves|valveless|valves,,
arc,5k-a,4148,136,3.686,0.9826,,,0,name,arced|arcing|arcs,,
regiment,5k-a,4037,137,3.686,0.9789,,,0,n,regimental|regimentation|regimented|regiments,,
rag,5k-a,4409,138,3.681,1.0000,,,0,n,raggy|rags,,
commence,5k-a,4025,139,3.665,0.9929,C1,,1,v,commenced|commencement|commences|commencing|recommence|recommenced|recommencement|recommencements|recommences|recommencing,,
cement,5k-a,4299,140,3.663,0.9976,,,0,n,cementation|cementations|cemented|cementing|cements,,
asylum,5k-a,4243,141,3.663,0.9909,C1,,0,n,asylums,,
microphone,5k-a,4362,142,3.659,0.9951,,,0,n,microphones|mikes,,
filth,5k-a,4385,143,3.657,0.9952,,,0,n,filthier|filthiest|filthily|filthiness|filthy,,
lining,5k-a,4352,144,3.657,0.9952,,,0,n,linings,,
marathon,5k-a,4245,145,3.652,0.9977,B2,,0,n,marathons,,
puff,5k-a,4324,146,3.650,0.9974,,,0,n,puffed|puffer|puffers|puffier|puffiest|puffiness|puffing|puffs|puffy,,
squash,5k-a,4398,147,3.642,0.9953,,,0,n,squashed|squashes|squashier|squashiest|squashing|squashy,,
claw,5k-a,4339,148,3.642,0.9859,,,0,n,clawed|clawing|claws,,
superintendent,5k-a,4147,149,3.634,0.9899,,,0,n,superintendents|supt|supts|superintend|superintended|superintending|superintends,,
flare,5k-a,4160,150,3.626,0.9873,,,0,n,flared|flares|flaring,,
handkerchief,5k-a,4493,151,3.624,0.9856,,,0,n,handkerchiefs|handkerchieves|hankie|hankies|hanky|hankys,,
tailor,5k-a,4098,152,3.622,0.9954,,,0,n,tailored|tailoring|tailors,,
ripe,5k-a,4329,153,3.622,0.9951,,,0,adj,ripely|ripen|ripened|ripeness|ripening|ripens|riper|ripest|overripe|unripe|unripened,,
chimney,5k-a,4325,154,3.622,0.9896,,,0,n,chimneys,,
batch,5k-a,4331,155,3.620,0.9927,,,0,n,batches,,
ruthless,5k-a,4353,156,3.618,0.9869,,,0,adj,ruthlessly|ruthlessness,,
morale,5k-a,4298,157,3.616,0.9814,,,0,n,morales,,
void,5k-a,4257,158,3.614,0.9933,,,0,n,voidable|voided|voiding|voids,,
curb,5k-a,4466,159,3.614,0.9896,,,0,n,curbed|curbing|curbs,,
cardinal,5k-a,4419,160,3.612,0.9934,,,0,n,cardinally|cardinals,,
worthwhile,5k-a,4076,161,3.608,0.9971,C1,,0,adj,,,
generals,5k-a,4011,162,3.608,,,,0,n,gen,,
token,5k-a,4151,163,3.606,0.9976,,,0,n,tokenism|tokenistic|tokens,,
litter,5k-a,4154,164,3.595,0.9975,B2,,0,n,littered|litterer|litterers|littering|litters,,
flatter,5k-a,4206,165,3.595,0.9947,,,0,v,flattered|flatterer|flatterers|flattering|flatteringly|flatters|flattery|unflattering,,
grove,5k-a,4304,166,3.588,0.9931,,,0,n,groves,,
dye,5k-a,4113,167,3.588,0.9925,,,0,n,dyed|dyeing|dyer|dyers|dyes,,
freight,5k-a,4219,168,3.586,0.9919,,,0,n,freighter|freighters|freights,,
fury,5k-a,4227,169,3.584,0.9927,,,0,n,furies,,
crusade,5k-a,4306,170,3.582,0.9924,,,0,n,crusaded|crusader|crusaders|crusades|crusading,,
intercourse,5k-a,4459,171,3.580,1.0000,,,0,n,,,
pact,5k-a,4174,172,3.577,1.0000,,,0,n,pacts,,
serum,5k-a,4074,173,3.575,0.9690,,,0,n,antisera|antiserum|antiserums|serums,,
fasten,5k-a,4361,174,3.573,0.9977,B1,,0,v,fastened|fastener|fasteners|fastening|fastenings|fastens|unfasten|unfastened|unfastening|unfastens,,
menace,5k-a,4288,175,3.573,0.9895,,,0,n,menaced|menaces|menacing|menacingly,,
tidy,5k-a,4021,176,3.571,0.9972,A2,,0,adj|v,tidied|tidier|tidies|tidiest|tidily|tidiness|tidying|untidier|untidiest|untidily|untidiness|untidy,,
monastery,5k-a,4400,177,3.571,0.9827,,,0,n,monasteries,,
limp,5k-a,4476,178,3.566,0.9874,,,0,n,limped|limper|limpers|limps|limping|limply|limpness,,
swap,5k-a,4164,179,3.561,0.9888,,,0,v,swapped|swapping|swaps,,
fiddle,5k-a,4430,180,3.561,0.9865,,,0,n,fiddled|fiddler|fiddlers|fiddles|fiddling,,
ignorance,5k-a,4198,181,3.559,1.0000,C1,,0,n,,,
chalk,5k-a,4166,182,3.557,0.9973,,,0,n,chalked|chalkier|chalkiest|chalkiness|chalking|chalks|chalky,,
bulletin,5k-a,4333,183,3.557,0.9954,,,0,n,bulletins,,
referee,5k-a,4047,184,3.557,0.9947,B2,,0,n,refereed|refereeing|referees,,
bowel,5k-a,4073,185,3.557,0.9881,,,0,n,bowels,,
bypass,5k-a,4364,186,3.554,0.9904,,,0,n,bypassed|bypasses|bypassing,,
symphony,5k-a,4250,187,3.552,0.9974,,,0,n,symphonic|symphonies,,
sniff,5k-a,4103,188,3.552,0.9901,,,0,v,sniffed|sniffer|sniffers|sniffing|sniffs|sniffy,,
foam,5k-a,4424,189,3.547,1.0000,,,0,n,foamed|foamier|foamiest|foaminess|foaming|foams|foamy,,
marsh,5k-a,4054,190,3.547,0.9928,,,0,name,marshes|marshier|marshiest|marshy,,
stool,5k-a,4201,191,3.547,0.9851,,,0,n,stools,,
eccentric,5k-a,4495,192,3.547,0.9796,,,0,adj,eccentrically|eccentricities|eccentricity|eccentrics,,
premature,5k-a,4247,193,3.542,0.9930,,,0,adj,prematurely,,
pending,5k-a,4489,194,3.535,0.9976,,,0,adj,,,
manor,5k-a,4019,195,3.535,0.9847,,,0,n,manorial|manors,,
precaution,5k-a,4310,196,3.535,0.9820,,,0,n,precautionary|precautions,,
toll,5k-a,4300,197,3.527,0.9926,C1,,0,n,tolls,,
prototype,5k-a,4487,198,3.522,0.9924,,,0,n,prototyped|prototypes|prototypical|prototyping,,
telegraph,5k-a,4134,199,3.517,0.9976,,,0,n,telegraphed|telegraphic|telegraphing|telegraphs|telegraphy,,
pint,5k-a,4035,200,3.517,0.9974,,,0,n,pints,,
slate,5k-a,4336,201,3.512,0.9895,,,0,n,slated|slates|slating,,
nuisance,5k-a,4290,202,3.509,0.9774,,,0,n,nuisances,,
radioactive,5k-a,4239,203,3.507,0.9976,,,0,adj,nonradioactive|radioactively|radioactivities|radioactivity,,
hen,5k-a,4448,204,3.507,0.9853,,,0,n,hens,,
brigade,5k-a,4125,205,3.507,0.9844,,,0,n,brigades,,
transit,5k-a,4447,206,3.504,0.9935,C1,,1,n,transited|transiting|transits,,
ecstasy,5k-a,4420,207,3.504,0.9844,,,0,n,ecstasies|ecstatic|ecstatically,,
abbey,5k-a,4023,208,3.504,0.9508,,,0,n,abbeys,,
squat,5k-a,4261,209,3.499,0.9946,,,0,n,squats|squatted|squatter|squatters|squatting,,
dwarf,5k-a,4204,210,3.490,0.9975,,,0,n,dwarfed|dwarfing|dwarfish|dwarfism|dwarfs|dwarves,,
trench,5k-a,4422,211,3.490,0.9902,,,0,n,trenches|trenching,,
inferior,5k-a,4270,212,3.488,1.0000,,,0,adj,inferiorities|inferiority|inferiors,,
upright,5k-a,4116,213,3.482,1.0000,,,0,adj,uprightly|uprights,,
cloak,5k-a,4425,214,3.479,0.9922,,,0,n,cloaked|cloaks,,
recite,5k-a,4357,215,3.479,0.9812,,,0,v,recital|recitalist|recitalists|recitals|recitation|recitations|recitative|recitatives|recited|reciter|reciters|recites|reciting,,
shrine,5k-a,4266,216,3.474,1.0000,,,0,n,enshrine|enshrined|enshrinement|enshrinements|enshrines|enshrining|shrines,,
calf,5k-a,4138,217,3.474,0.9930,,,0,n,calve|calved|calves|calving,,
junction,5k-a,4015,218,3.471,0.9974,C1,,0,n,junctions,,
linen,5k-a,4334,219,3.468,0.9901,,,0,n,linens,,
cone,5k-a,4373,220,3.468,0.9848,,,0,n,cones|conic|conical|conically,,
superficial,5k-a,4202,221,3.465,0.9923,,,0,adj,superficialities|superficiality|superficially,,
cellular,5k-a,4188,222,3.456,0.9974,,,0,adj,extracellular|intercellular|intracellular,,
cricket,5k-a,4003,223,3.453,0.9948,,,0,n,cricketed|cricketer|cricketers|cricketing,,
dairy,5k-a,4238,224,3.447,0.9976,B2,,0,n|adj,dairied|dairies|dairying,,
velocity,5k-a,4241,225,3.447,0.9949,,,0,n,velocities,,
aquarium,5k-a,4319,226,3.444,0.9932,,,0,n,aquariums|aquaria,,
steward,5k-a,4050,227,3.441,0.9896,,,0,n,stewardess|stewardesses|stewards|stewardship,,
liaison,5k-a,4259,228,3.438,0.9625,,,0,n,liaisons,,
blush,5k-a,4469,229,3.429,0.9949,,,0,n,blushed|blusher|blushers|blushes|blushing|blushingly,,
diesel,5k-a,4071,230,3.425,0.9975,,,0,n,diesels,,
stocking,5k-a,4210,231,3.422,0.9955,,,0,n,stockinged|stockings,,
plaster,5k-a,4115,232,3.422,0.9945,,,0,n,plastered|plasterer|plasterers|plastering|plasters,,
appendix,5k-a,4028,233,3.419,0.9931,,,0,n,appendices|appendixes,,
harness,5k-a,4472,234,3.419,0.9902,,,0,n,harnessed|harnesses|harnessing|unharnessed,,
descent,5k-a,4230,235,3.416,0.9920,C1,,0,n,descents,,
herald,5k-a,4110,236,3.416,0.9749,,,0,n,heralded|heraldic|heralding|heralds|unheralded,,
ulcer,5k-a,4013,237,3.412,0.9836,,,0,n,antiulcer|ulcerate|ulcerated|ulcerates|ulcerating|ulceration|ulcerations|ulcerative|ulcerous|ulcers,,
offspring,5k-a,4394,238,3.409,0.9905,C1,,0,n,,,
sway,5k-a,4263,239,3.406,1.0000,,,0,v,swayed|swaying|sways,,
microscope,5k-a,4161,240,3.406,0.9954,,,0,n,microscopes|microscopic|microscopical|microscopically|microscopy,,
dread,5k-a,4217,241,3.402,0.9976,,,0,n,dreaded|dreading|dreads,,
drastic,5k-a,4231,242,3.402,0.9973,,,0,adj,drastically,,
miniature,5k-a,4260,243,3.402,0.9953,,,0,adj,miniatures|miniaturisation|miniaturise|miniaturised|miniaturises|miniaturising|miniaturist|miniaturists|miniaturization|miniaturize|miniaturized|miniaturizes|miniaturizing,,
extinct,5k-a,4262,244,3.402,0.9870,,,0,adj,extinction|extinctions,,
rust,5k-a,4272,245,3.399,0.9903,,,0,n,rusted|rustier|rustiest|rustiness|rusting|rusts|rusty,,
cupboard,5k-a,4031,246,3.399,0.9898,A2,,0,n,cupboards,,
catastrophe,5k-a,4492,247,3.396,1.0000,,,0,n,catastrophes|catastrophic|catastrophically,,
mandatory,5k-a,4344,248,3.396,0.9975,C1,,0,adj,,,
parasite,5k-a,4316,249,3.396,0.9894,,,0,n,parasites|parasitic|parasitically,,
rim,5k-a,4458,250,3.392,0.9927,,,0,n,rimless|rimmed|rims,,
masculine,5k-a,4246,251,3.392,0.9926,,,0,adj,masculinities|masculinity,,
uphold,5k-a,4178,252,3.385,0.9973,C1,,0,v,upheld|upholder|upholders|upholding|upholds,,
imminent,5k-a,4461,253,3.385,0.9725,C1,,0,adj,imminence|imminently,,
grammar,5k-a,4010,254,3.382,0.9954,,,0,n,grammarian|grammarians|grammars,,
slash,5k-a,4478,255,3.382,0.9924,C1,,0,v,slashed|slasher|slashers|slashes|slashing,,
coral,5k-a,4276,256,3.378,0.9974,,,0,n,corals,,
vocabulary,5k-a,4123,257,3.371,1.0000,,,0,n,vocabularies,,
flop,5k-a,4190,258,3.367,0.9975,,,0,n,flopped|floppier|floppies|floppiest|floppily|floppiness|flopping|floppy|flops,,
siege,5k-a,4444,259,3.367,0.9802,,,0,n,sieges,,
duplicate,5k-a,4326,260,3.364,0.9903,,,0,v,duplicated|duplicates|duplicating|duplication|duplications|duplicator|duplicators|reduplication,,
captive,5k-a,4440,261,3.360,1.0000,,,0,n,captives|captivities|captivity,,
frantic,5k-a,4390,262,3.360,1.0000,,,0,adj,frantically,,
meadow,5k-a,4157,263,3.360,0.9919,,,0,n,meadows,,
tread,5k-a,4193,264,3.360,0.9916,,,0,v,treading|treads|trod|trodden|retreaded|retread|retreads|retreading,,
chant,5k-a,4337,265,3.360,0.9898,,,0,n,chanted|chanter|chanters|chanting|chants,,
memorable,5k-a,4371,266,3.356,0.9953,B2,,0,adj,memorability|memorableness|memorably|unmemorable,,
sterling,5k-a,4038,267,3.349,0.9796,,,0,n,,,
renaissance,5k-a,4168,268,3.345,0.9883,,,0,n,renaissances,,
cushion,5k-a,4156,269,3.337,0.9945,,,0,n,cushioned|cushioning|cushions,,
tee,5k-a,4152,270,3.337,0.9857,,,0,n,teed|teeing|tees,,
courtyard,5k-a,4441,271,3.333,0.9934,,,0,n,courtyards,,
vine,5k-a,4382,272,3.325,0.9955,,,0,n,vines,,
communism,5k-a,4335,273,3.325,0.9898,,,0,n,,,
unanimous,5k-a,4360,274,3.325,0.9845,,,0,adj,unanimously,,
glitter,5k-a,4171,275,3.313,0.9949,,,0,n,glittered|glittering|glitters|glittery,,
guild,5k-a,4287,276,3.309,0.9927,,,0,n,guilds,,
divert,5k-a,4146,277,3.309,0.9846,C1,,0,v,diverted|diverting|diverts,,
smuggle,5k-a,4473,278,3.305,0.9920,,,0,v,smuggled|smuggler|smugglers|smuggles|smuggling,,
moor,5k-a,4018,279,3.300,0.9093,,,0,n,moored|mooring|moorings|moors,,
arctic,5k-a,4445,280,3.296,0.9921,,,0,adj,subarctic,,
winding,5k-a,4083,281,3.296,0.9888,,,0,v,winder|winders|windings,,
persuasion,5k-a,4118,282,3.296,0.9815,,,0,n,persuasions|persuasive|persuasively|persuasiveness,,
apprentice,5k-a,4051,283,3.292,0.9950,,,0,n,apprenticed|apprentices|apprenticeship|apprenticeships,,
turbulence,5k-a,4379,284,3.292,0.9950,,,0,n,turbulences|turbulent|turbulently,,
dart,5k-a,4224,285,3.287,0.9922,,,0,n,darted|darting|darts,,
decree,5k-a,4080,286,3.287,0.9758,,,0,n,decreed|decreeing|decrees,,
sow,5k-a,4244,287,3.287,0.9701,,,0,v,sowed|sower|sowers|sowing|sowings|sown|sows,,
brochure,5k-a,4104,288,3.283,0.9884,,,0,n,brochures,,
moan,5k-a,4215,289,3.279,0.9973,,,0,v,moaned|moaner|moaners|moaning|moans,,
chemist,5k-a,4144,290,3.274,1.0000,,,0,n,chemists,,
reservoir,5k-a,4225,291,3.274,0.9952,,,0,n,reservoirs,,
aloud,5k-a,4405,292,3.270,0.9955,,,0,adv,,,
slab,5k-a,4490,293,3.270,0.9955,,,0,n,slabs,,
brow,5k-a,4176,294,3.270,0.9894,,,0,n,brows,,
trivial,5k-a,4253,295,3.265,0.9974,,,0,adj,trivialisation|trivialisations|trivialise|trivialised|trivialises|trivialising|trivialities|triviality|trivialization|trivializations|trivialize|trivialized|trivializes|trivializing|trivially,,
cassette,5k-a,4180,296,3.265,0.9952,,,0,n,cassettes,,
chord,5k-a,4249,297,3.265,0.9903,,,0,n,chordal|chords,,
ample,5k-a,4311,298,3.265,0.9772,,,0,adj,amply,,
prone,5k-a,4427,299,3.260,0.9950,,,0,adj,proneness,,
spiral,5k-a,4269,300,3.256,0.9950,,,0,n,spiralled|spiralling|spirallings|spirally|spirals,,
commend,5k-a,4351,301,3.256,0.9948,,,0,v,commendable|commendably|commendation|commendations|commendatory|commended|commending|commends,,
delete,5k-a,4069,302,3.251,0.9974,B2,,0,v,deleted|deletes|deleting|deletion|deletions,,
typed,5k-a,4075,303,3.251,,,,0,v,typing|typist|typists,,
staircase,5k-a,4297,304,3.246,0.9976,,,0,n,staircases,,
apt,5k-a,4395,305,3.246,0.9786,,,0,adj,apter|aptest|aptly|aptness|inapt|inaptly|inaptness,,
giggle,5k-a,4292,306,3.236,0.9950,,,0,v,giggled|giggler|gigglers|giggles|giggling|giggly,,
formidable,5k-a,4222,307,3.236,0.9888,,,0,adj,formidably,,
stalk,5k-a,4330,308,3.231,1.0000,,,0,v,stalked|stalker|stalkers|stalking|stalkings|stalks,,
flats,5k-a,4030,309,3.231,,,,0,n,flatted|flatting,,
