family,subband,rank,pos_in_band,zipf,prevalence,cefr,gse,awl,pos,members,definition,example
limousine,6k-b,5978,136,3.453,0.9888,,,0,n,limo|limos|limousines,,
rebound,6k-b,5989,137,3.447,0.9925,,,0,n,rebounded|rebounding|rebounds,,
idol,6k-b,5693,138,3.444,0.9947,,,0,n,idolisation|idolisations|idolise|idolised|idolises|idolising|idolization|idolizations|idolize|idolized|idolizes|idolizing|idols,,
apron,6k-b,5533,139,3.429,0.9977,,,0,n,aprons,,
sly,6k-b,5860,140,3.429,0.9908,,,0,adj,slyly|slyness,,
immoral,6k-b,5716,141,3.419,0.9946,,,0,adj,immoralities|immorality|immorally,,
patio,6k-b,5713,142,3.419,0.9925,,,0,n,patios,,
satin,6k-b,5622,143,3.419,0.9845,,,0,n,satins|satiny,,
crater,6k-b,5603,144,3.416,0.9842,,,0,n,cratered|cratering|craters,,
juror,6k-b,5995,145,3.412,0.9448,,,0,n,jurors,,
maze,6k-b,5608,146,3.409,1.0000,,,0,n,mazes,,
capsule,6k-b,5884,147,3.409,0.9975,,,0,n,capsules,,
intrusion,6k-b,5524,148,3.399,0.9925,,,0,n,intrusions,,
brink,6k-b,5764,149,3.399,0.9898,,,0,n,brinkmanship|brinks|brinksman|brinksmanship,,
lumber,6k-b,5976,150,3.396,0.9948,,,0,n,lumbered|lumbering|lumbers,,
knob,6k-b,5781,151,3.392,0.9974,,,0,n,knobby|knobs,,
hypothetical,6k-b,5626,152,3.392,0.9928,,,0,adj,hypothetically,,
stoop,6k-b,5591,153,3.392,0.9784,,,0,v,stooped|stooping|stoops,,
squeak,6k-b,5568,154,3.378,0.9976,,,0,v,squeaked|squeaker|squeakers|squeakier|squeakiest|squeaking|squeakings|squeaks|squeaky,,
woe,6k-b,5867,155,3.371,0.9896,,,0,n,woeful|woefully|woefulness|woes,,
barb,6k-b,5606,156,3.367,0.9643,,,0,name,barbed|barbs,,
mow,6k-b,5567,157,3.364,0.9451,,,0,v,mowed|mower|mowers|mowing|mown|mows,,
trump,6k-b,5962,158,3.356,0.9881,,,0,n,trumped|trumping|trumps,,
slipper,6k-b,5684,159,3.349,0.9877,,,0,n,slippers,,
dire,6k-b,5628,160,3.345,0.9882,,,0,adj,direly|direness|direst,,
huddle,6k-b,5611,161,3.341,0.9949,,,0,v,huddled|huddles|huddling,,
melancholy,6k-b,5726,162,3.341,0.9863,,,0,adj,melancholia|melancholic,,
nag,6k-b,5644,163,3.341,0.9857,,,0,v,nagged|nagger|naggers|nagging|nags,,
nausea,6k-b,5746,164,3.337,0.9926,,,0,n,nauseate|nauseated|nauseates|nauseating|nauseatingly|nauseous|nauseously|nauseousness,,
slay,6k-b,5849,165,3.333,0.9952,,,0,v,slain|slayed|slayer|slayers|slaying|slays,,
intellect,6k-b,5780,166,3.333,0.9926,,,0,n,intellects,,
uranium,6k-b,5514,167,3.333,0.9875,,,0,n,uraniums,,
flute,6k-b,5633,168,3.329,0.9976,,,0,n,flutes,,
freelance,6k-b,5757,169,3.329,0.9928,,,0,n,freelanced|freelancer|freelancers|freelances|freelancing,,
boulder,6k-b,5516,170,3.321,0.9973,,,0,name,boulders,,
crave,6k-b,5718,171,3.321,0.9929,,,0,v,craved|craves|craving|cravings,,
hoist,6k-b,5878,172,3.317,0.9901,,,0,v,hoisted|hoisting|hoists,,
lavender,6k-b,5616,173,3.313,0.9947,,,0,n,lavenders,,
lantern,6k-b,5924,174,3.309,0.9975,,,0,n,lanterns,,
frenzy,6k-b,5637,175,3.309,0.9878,,,0,n,frenzied|frenzies,,
tribune,6k-b,5947,176,3.309,0.9805,,,0,n,tribunes,,
fiery,6k-b,5721,177,3.309,0.9520,,,0,adj,fierier|fieriest|fieriness,,
syndicate,6k-b,5651,178,3.305,0.9869,,,0,n,syndicated|syndicates|syndicating|syndication|syndications,,
rugged,6k-b,5920,179,3.305,0.9833,,,0,adj,ruggeder|ruggedest|ruggedly|ruggedness,,
fidelity,6k-b,5710,180,3.300,0.9874,,,0,n,fidelities|infidelities|infidelity,,
coronary,6k-b,5506,181,3.300,0.9727,,,0,adj,coronaries,,
walnut,6k-b,5748,182,3.296,0.9949,,,0,n,walnuts,,
cuisine,6k-b,5646,183,3.292,0.9976,,,0,n,cuisines,,
hearty,6k-b,5802,184,3.292,0.9951,,,0,adj,heartier|heartiest|heartily|heartiness,,
latch,6k-b,5868,185,3.287,0.9949,,,0,n,latched|latches|latching|unlatch|unlatched|unlatches|unlatching,,
snag,6k-b,5928,186,3.283,0.9953,,,0,v,snagged|snagging|snags,,
disconnect,6k-b,5887,187,3.270,0.9975,,,0,v,disconnected|disconnecting|disconnection|disconnections|disconnects,,
foe,6k-b,5629,188,3.270,0.9881,,,0,n,foes,,
slop,6k-b,5813,189,3.270,0.9801,,,0,n,slopped|sloppier|sloppiest|sloppily|sloppiness|slopping|sloppy|slops,,
overweight,6k-b,5914,190,3.265,0.9975,,,0,adj,,,
humane,6k-b,5696,191,3.265,0.9827,,,0,adj,humanely|humaneness|inhumane|inhumanely,,
aura,6k-b,5869,192,3.265,0.9791,,,0,n,auras,,
pinpoint,6k-b,5842,193,3.260,0.9951,,,0,v,pinpointed|pinpointing|pinpointings|pinpoints,,
crumb,6k-b,5944,194,3.260,0.9948,,,0,n,crumbed|crumbier|crumbiest|crumbs|crumby,,
charcoal,6k-b,5511,195,3.251,0.9973,,,0,n,charcoals,,
gala,6k-b,5767,196,3.251,0.9325,,,0,n,galas,,
pyjamas,6k-b,5766,197,3.251,,,,0,n,pajama|pajamas|pyjama|jimjams,,
rubble,6k-b,5917,198,3.246,0.9974,,,0,n,rubbles,,
sage,6k-b,5826,199,3.246,0.9972,,,0,n,sagely|sages,,
eerie,6k-b,5918,200,3.246,0.9793,,,0,adj,eerily|eeriness|eery,,
waive,6k-b,5538,201,3.241,0.8846,,,0,v,waived|waiver|waivers|waives|waiving,,
inscription,6k-b,5559,202,3.236,0.9826,,,0,n,inscriptions,,
sturdy,6k-b,5588,203,3.231,0.9975,,,0,adj,sturdier|sturdiest|sturdily|sturdiness,,
renounce,6k-b,5526,204,3.231,0.9949,,,0,v,renounced|renouncement|renouncements|renounces|renouncing|renunciation|renunciations,,
fleeting,6k-b,5675,205,3.231,0.9926,,,0,adj,fleetingly,,
stature,6k-b,5885,206,3.226,0.9922,,,0,n,statures,,
graft,6k-b,5581,207,3.221,0.9751,,,0,n,grafted|grafter|grafters|grafting|grafts,,
folder,6k-b,5763,208,3.216,0.9949,,,0,n,folders,,
hype,6k-b,5806,209,3.216,0.9901,,,0,n,hyped|hypes|hyping,,
whine,6k-b,5777,210,3.216,0.9874,,,0,v,whined|whiner|whiners|whines|whining|whinings|whiny,,
futile,6k-b,5596,211,3.211,0.9874,,,0,adj,futilities|futility|futilely,,
latitude,6k-b,5799,212,3.206,0.9845,,,0,n,latitudes,,
hijack,6k-b,5913,213,3.195,0.9951,,,0,v,hijacked|hijacker|hijackers|hijacking|hijacks,,
swoop,6k-b,5546,214,3.189,0.9928,,,0,v,swooped|swooping|swoops,,
feat,6k-b,5558,215,3.189,0.9726,C1,,0,n,feats,,
sensual,6k-b,5634,216,3.184,0.9976,,,0,adj,sensualist|sensualists|sensualities|sensuality|sensually,,
adversary,6k-b,5692,217,3.184,0.9885,,,0,n,adversarial|adversaries,,
continuum,6k-b,5819,218,3.184,0.9438,,,0,n,continua|continuums,,
err,6k-b,5731,219,3.184,0.8805,,,0,v,errant|erred|erring|errs|unerring|unerringly,,
firearm,6k-b,5741,220,3.178,0.9978,C1,,0,n,firearms,,
muster,6k-b,5635,221,3.178,0.9721,,,0,v,mustered|musterer|musterers|mustering|musters,,
splinter,6k-b,5804,222,3.173,0.9929,,,0,n,splintered|splintering|splinterings|splinters|splintery,,
barren,6k-b,5795,223,3.173,0.9610,,,0,adj,barrener|barrenest|barrenness,,
juggle,6k-b,5891,224,3.167,0.9950,,,0,v,juggled|juggler|juggleries|jugglers|jugglery|juggles|juggling,,
heroine,6k-b,5724,225,3.167,0.9919,,,0,n,heroines,,
extravagant,6k-b,5607,226,3.167,0.9894,,,0,adj,extravagantly,,
preview,6k-b,5618,227,3.161,1.0000,,,0,n,previewed|previewing|previews,,
fluff,6k-b,5843,228,3.155,0.9928,,,0,n,fluffed|fluffier|fluffiest|fluffiness|fluffing|fluffs|fluffy,,
perk,6k-b,5617,229,3.155,0.9899,,,0,n,perked|perkier|perkiest|perkily|perkiness|perking|perks|perky,,
hue,6k-b,5865,230,3.149,0.9927,,,0,n,hued|hues,,
delinquent,6k-b,5725,231,3.149,0.9926,,,0,n,delinquencies|delinquency|delinquently|delinquents,,
horrific,6k-b,5768,232,3.143,0.9973,,,0,adj,horrifically,,
jolt,6k-b,5933,233,3.143,0.9906,,,0,n,jolted|jolting|jolts,,
crease,6k-b,5678,234,3.137,0.9926,,,0,n,creased|creases|creasing|uncreased,,
aroma,6k-b,5905,235,3.137,0.9924,,,0,n,aromas,,
swarm,6k-b,5890,236,3.131,0.9973,,,0,n,swarmed|swarming|swarms,,
ominous,6k-b,5657,237,3.131,0.9850,,,0,adj,ominously|ominousness,,
sic,6k-b,5873,238,3.124,0.7763,,,0,adv,,,
attentive,6k-b,5858,239,3.118,0.9923,,,0,adj,attentively|attentiveness|inattentive|inattentively|inattentiveness,,
knuckle,6k-b,5600,240,3.118,0.9906,,,0,n,knuckled|knuckles|knuckling,,
lucrative,6k-b,5604,241,3.118,0.9822,,,0,adj,lucratively|lucrativeness,,
elegance,6k-b,5669,242,3.111,0.9908,,,0,n,elegances,,
cartel,6k-b,5832,243,3.111,0.9604,,,0,n,cartels,,
imprint,6k-b,5785,244,3.105,0.9846,,,0,n,imprinted|imprinting|imprints,,
blueprint,6k-b,5847,245,3.098,1.0000,,,0,n,blueprints,,
turmoil,6k-b,5569,246,3.098,0.9847,,,0,n,turmoils,,
serene,6k-b,5750,247,3.098,0.9774,,,0,adj,serenely|sereneness|serenity,,
chimpanzee,6k-b,5505,248,3.091,0.9949,,,0,n,chimp|chimpanzees|chimps,,
taboo,6k-b,5699,249,3.091,0.9890,,,0,n,tabooed|tabooing|taboos,,
receptive,6k-b,5838,250,3.077,1.0000,,,0,adj,receptively|receptiveness|receptivities|receptivity|unreceptive,,
lush,6k-b,5759,251,3.077,0.9931,,,0,adj,lusher|lushest|lushly|lushness,,
mosque,6k-b,5859,252,3.077,0.9786,B2,,0,n,mosques,,
uprising,6k-b,5831,253,3.070,0.9974,,,0,n,uprisings,,
empathy,6k-b,5932,254,3.063,0.9892,,,0,n,empathetic|empathies|empathise|empathised|empathises|empathising|empathize|empathized|empathizes|empathizing,,
rustle,6k-b,5737,255,3.063,0.9889,,,0,v,rustled|rustler|rustlers|rustles|rustling|rustlings,,
blatant,6k-b,5551,256,3.063,0.9793,,,0,adj,blatantly,,
benign,6k-b,5571,257,3.063,0.9583,,,0,adj,benigner|benignest|benignities|benignity|benignly,,
nudge,6k-b,5689,258,3.055,1.0000,,,0,n,nudged|nudges|nudging,,
surreal,6k-b,5727,259,3.055,0.9975,,,0,adj,surrealism|surrealist|surrealists|surreally|surrealistic,,
chaotic,6k-b,5686,260,3.055,0.9898,,,0,adj,chaotically,,
cavern,6k-b,5919,261,3.048,0.9874,,,0,n,cavernous|cavernously|caverns,,
impending,6k-b,5817,262,3.040,0.9974,,,0,adj,impend,,
metabolism,6k-b,5661,263,3.040,0.9929,,,0,n,metabolisms,,
tout,6k-b,5958,264,3.040,0.8983,,,0,n,touted|touting|touts,,
umpire,6k-b,5509,265,3.032,0.9787,,,0,n,umpired|umpires|umpiring|ump|umps,,
overhear,6k-b,5852,266,3.024,0.9850,,,0,v,overheard|overhearing|overhears,,
flux,6k-b,5555,267,3.024,0.9838,,,0,n,fluxes,,
vibrant,6k-b,5850,268,3.016,0.9976,C1,,0,adj,vibrancy|vibrantly,,
footing,6k-b,5745,269,3.016,0.9870,,,0,n,footings,,
meticulous,6k-b,5703,270,3.016,0.9768,,,0,adj,meticulously|meticulousness,,
shroud,6k-b,5619,271,3.016,0.9709,,,0,n,shrouded|shrouding|shrouds,,
transient,6k-b,5631,272,3.016,0.9671,,,0,adj,intransience|transience|transiently|transients,,
dormitory,6k-b,5985,273,3.008,0.9953,,,0,n,dorm|dormitories|dorms,,
columnist,6k-b,5992,274,3.008,0.9949,C1,,0,n,columnists,,
squint,6k-b,5949,275,3.008,0.9949,,,0,v,squinted|squinter|squinters|squinting|squints|squinty,,
poultry,6k-b,5870,276,3.008,0.9947,,,0,n,poultries,,
chore,6k-b,5881,277,3.008,0.9828,,,0,n,chores,,
flex,6k-b,5518,278,2.999,0.9977,,,0,v,flexed|flexes|flexing|flexings,,
gulp,6k-b,5548,279,2.999,0.9977,,,0,v,gulped|gulper|gulpers|gulping|gulps,,
charisma,6k-b,5552,280,2.999,0.9950,,,0,n,charismas|charismatic|charismatically,,
confiscate,6k-b,5784,281,2.999,0.9786,,,0,v,confiscated|confiscates|confiscating|confiscatings|confiscation|confiscations|confiscatory,,
sophistication,6k-b,5583,282,2.991,0.9924,,,0,n,sophistications,,
eloquent,6k-b,5573,283,2.991,0.9923,,,0,adj,eloquence|eloquences|eloquently,,
assorted,6k-b,5570,284,2.991,0.9922,,,0,adj,assortment|assortments,,
cartridge,6k-b,5671,285,2.991,0.9922,,,0,n,cartridges,,
unravel,6k-b,5875,286,2.991,0.9895,,,0,v,unraveled|unraveling|unravelled|unravelling|unravels|ravels|ravelling|ravelled,,
pant,6k-b,5776,287,2.991,0.9884,,,0,n,panted|panting|pantings,,
yearn,6k-b,5612,288,2.991,0.9836,,,0,v,yearned|yearning|yearnings|yearns,,
spectre,6k-b,5698,289,2.991,,,,0,n,specter|specters|spectral|spectres,,
clutter,6k-b,5822,290,2.982,0.9977,,,0,n,cluttered|cluttering|clutters|uncluttered,,
blister,6k-b,5828,291,2.982,0.9927,,,0,n,blistered|blistering|blisters|blistery,,
braid,6k-b,5964,292,2.982,0.9921,,,0,n,braided|braiding|braids,,
fray,6k-b,5845,293,2.982,0.9788,,,0,n,frayed|fraying|frays,,
dismal,6k-b,5665,294,2.982,0.9708,,,0,adj,dismally,,
wither,6k-b,5664,295,2.973,0.9879,,,0,v,withered|withering|withers,,
toxin,6k-b,5735,296,2.964,0.9930,,,0,n,antitoxin|antitoxins|toxins,,
turbine,6k-b,5886,297,2.964,0.9876,,,0,n,turbines,,
relinquish,6k-b,5621,298,2.964,0.9822,,,0,v,relinquished|relinquishes|relinquishing|relinquishment|relinquishments,,
petal,6k-b,5560,299,2.955,0.9923,,,0,n,petalled|petals,,
humid,6k-b,5590,300,2.955,0.9902,,,0,adj,humidities|humidity,,
evade,6k-b,5554,301,2.955,0.9804,,,0,v,evaded|evader|evaders|evades|evading|evadings,,
brim,6k-b,5770,302,2.955,0.9714,,,0,n,brimful|brimless|brimmed|brimming|brims,,
yeast,6k-b,5775,303,2.945,1.0000,,,0,n,yeastier|yeastiest|yeasts|yeasty,,
sleek,6k-b,5939,304,2.935,0.9952,,,0,adj,sleeker|sleekest|sleekly|sleekness,,
lineage,6k-b,5769,305,2.935,0.9921,,,0,n,lineages,,
parsley,6k-b,5901,306,2.935,0.9894,,,0,n,parsleys,,
hem,6k-b,5655,307,2.925,0.9591,,,0,n,hemmed|hemming|hems,,
clog,6k-b,5774,308,2.915,0.9952,,,0,n,clogged|clogging|clogs|unclog|unclogged|unclogging|unclogs,,
mundane,6k-b,5809,309,2.915,0.9929,,,0,adj,mundanely,,
sag,6k-b,5697,310,2.915,0.9703,,,0,v,sagged|sagging|saggy|sags,,
revel,6k-b,5707,311,2.915,0.9640,,,0,v,reveled|reveler|revelers|reveling|revelled|reveller|revellers|revelling|revelry|revels,,
fumble,6k-b,5614,312,2.905,1.0000,,,0,v,fumbled|fumbler|fumblers|fumbles|fumbling|fumblings,,
catalyst,6k-b,5566,313,2.905,0.9951,,,0,n,catalysts,,
saga,6k-b,5723,314,2.905,0.9902,,,0,n,sagas,,
commonplace,6k-b,5517,315,2.905,0.9857,,,0,adj,,,
mega,6k-b,5956,316,2.905,0.9746,,,0,adj,,,
nostalgia,6k-b,5679,317,2.894,0.9927,,,0,n,nostalgias,,
quilt,6k-b,5904,318,2.894,0.9924,,,0,n,quilted|quilting|quilts,,
luminous,6k-b,5892,319,2.894,0.9867,,,0,adj,luminosities|luminosity|luminously,,
glacier,6k-b,5912,320,2.883,0.9945,,,0,n,glaciers,,
