family,subband,rank,pos_in_band,zipf,prevalence,cefr,gse,awl,pos,members,definition,example
deploy,4k-a,3394,287,3.425,0.9928,C1,,0,v,deployed|deploying|deployment|deployments|deploys|redeploy|redeployed|redeploying|redeployment|redeployments|redeploys,,
polar,4k-a,3436,288,3.425,0.9928,,,0,adj,bipolar|bipolarities|bipolarity|polarisation|polarise|polarised|polarises|polarising|polarities|polarity|polarization|polarize|polarized|polarizes|polarizing|repolarization|repolarisation,,
predator,4k-a,3304,289,3.422,0.9945,C1,,0,n,predation|predations|predators|predatory,,
coup,4k-a,3260,290,3.419,0.9615,C1,,0,n,coups,,
mineral,4k-a,3080,291,3.416,0.9975,B2,,0,n,mineralisation|mineralization|minerals,,
domain,4k-a,3147,292,3.416,0.9974,C1,,1,n,domains,,
obscure,4k-a,3171,293,3.416,0.9930,,,0,adj,obscured|obscurely|obscures|obscuring|obscurities|obscurity,,
debut,4k-a,3434,294,3.416,0.9847,C1,,0,n,debuts,,
absent,4k-a,3134,295,3.412,0.9900,C1,,0,adj,absented|absentee|absenteeism|absentees|absenting|absently|absents,,
conceal,4k-a,3195,296,3.406,0.9950,C1,,0,v,concealed|concealing|concealment|conceals|unconcealed,,
leisure,4k-a,3020,297,3.406,0.9877,B1,,0,n,leisured|leisureliness|leisurely,,
packet,4k-a,3345,298,3.402,1.0000,B2,,0,n,packeted|packeting|packets,,
brew,4k-a,3033,299,3.402,0.9946,,,0,n,brewed|brewer|breweries|brewers|brewery|brewing|brewings|brews,,
cling,4k-a,3352,300,3.402,0.9856,C1,,0,v,clinging|clings|clingy|clung,,
clutch,4k-a,3398,301,3.399,0.9976,,,0,n,clutched|clutches|clutching,,
refresh,4k-a,3497,302,3.399,0.9976,,,0,v,refreshed|refresher|refreshers|refreshes|refreshing|refreshingly|refreshment|refreshments|unrefreshed,,
premier,4k-a,3039,303,3.399,0.9906,C1,,0,n,premiers|premiership|premierships,,
timber,4k-a,3043,304,3.399,0.9904,C1,,0,n,timbered|timbering|timbers,,
defect,4k-a,3116,305,3.396,0.9978,C1,,0,n,defective|defectively|defectiveness|defects,,
sphere,4k-a,3241,306,3.396,0.9975,C1,,1,n,spheres|spherical|spherically,,
patent,4k-a,3247,307,3.396,0.9868,C1,,0,n,patentable|patented|patenting|patently|patents,,
steep,4k-a,3154,308,3.392,0.9850,B2,,0,adj,steeper|steepest|steeply|steepness,,
preach,4k-a,3291,309,3.382,0.9974,C1,,0,v,preached|preacher|preachers|preaches|preaching,,
compatible,4k-a,3059,310,3.375,0.9975,,,1,adj,compatibilities|compatibility|compatibles|incompatibilities|incompatibility|incompatible|incompatibly,,
comply,4k-a,3013,311,3.367,0.9822,C1,,0,v,compliant|complied|complies|complying|compliance|compliances|noncompliance,,
monument,4k-a,3379,312,3.364,0.9978,B2,,0,n,monumental|monumentally|monuments,,
booking,4k-a,3030,313,3.360,0.9975,B2,,0,n,booked|bookings,,
tremble,4k-a,3496,314,3.353,0.9922,,,0,v,trembled|trembles|trembling,,
plunge,4k-a,3374,315,3.353,0.9885,C1,,0,v,plunged|plunger|plungers|plunges|plunging,,
passive,4k-a,3332,316,3.341,0.9974,C1,,1,adj,passively|passives|passivity,,
spectrum,4k-a,3443,317,3.337,0.9893,C1,,0,n,spectrums,,
minimal,4k-a,3495,318,3.337,0.9892,C1,,1,adj,minimalisation|minimalise|minimalised|minimalises|minimalising|minimalism|minimalist|minimalistic|minimalists|minimalization|minimalize|minimalized|minimalizes|minimalizing|minimally,,
tile,4k-a,3182,319,3.329,0.9974,,,0,n,tiled|tiler|tilers|tiles|tiling,,
marched,4k-a,3217,320,3.329,,,,0,v,marcher|marchers|marches|marching,,
dynamic,4k-a,3250,321,3.325,1.0000,B2,,1,adj|n,dynamical|dynamically,,
stride,4k-a,3320,322,3.325,1.0000,,,0,n,strides|striding|strode,,
blaze,4k-a,3447,323,3.325,0.9950,,,0,n,blazed|blazes|blazing,,
prevail,4k-a,3189,324,3.325,0.9895,C1,,0,v,prevailed|prevailing|prevails,,
haste,4k-a,3192,325,3.321,0.9974,,,0,n,hasten|hastened|hastening|hastens|hastes|hastier|hastiest|hastily|hastiness|hasty,,
pioneer,4k-a,3221,326,3.321,0.9926,C1,,0,n|v,pioneered|pioneering|pioneers,,
organism,4k-a,3242,327,3.313,1.0000,,,0,n,organisms,,
frown,4k-a,3158,328,3.313,0.9953,,,0,v,frowned|frowning|frowns,,
portfolio,4k-a,3233,329,3.313,0.9952,C1,,0,n,portfolios,,
surplus,4k-a,3092,330,3.313,0.9952,C1,,0,n,surpluses,,
forum,4k-a,3244,331,3.313,0.9928,B2,,0,n,forums|fora,,
fraction,4k-a,3153,332,3.313,0.9864,B2,,0,n,fractional|fractionally|fractions,,
straightforward,4k-a,3210,333,3.305,0.9770,C1,,1,adj,straightforwardly|straightforwardness,,
multiply,4k-a,3334,334,3.292,0.9950,B2,,0,v,multiplication|multiplied|multiplier|multipliers|multiplies|multiplying,,
exaggerate,4k-a,3397,335,3.292,0.9927,C1,,0,v,exaggerated|exaggeratedly|exaggerates|exaggerating|exaggeration|exaggerations,,
rotate,4k-a,3253,336,3.287,0.9952,C1,,0,v,rotated|rotates|rotating|rotation|rotational|rotations|rotatory,,
bulk,4k-a,3081,337,3.283,0.9976,C1,,1,n,bulkier|bulkiest|bulkiness|bulky,,
stance,4k-a,3294,338,3.279,0.9977,B2,,0,n,stances,,
basin,4k-a,3479,339,3.279,0.9815,,,0,n,basins,,
rigid,4k-a,3227,340,3.274,0.9973,,,1,adj,rigidities|rigidity|rigidly,,
dissolve,4k-a,3418,341,3.274,0.9972,C1,,0,v,dissolved|dissolves|dissolving,,
exile,4k-a,3431,342,3.274,0.9950,C1,,0,n,exiled|exiles|exiling,,
strand,4k-a,3351,343,3.270,0.9870,C1,,0,n,strands,,
particle,4k-a,3106,344,3.256,0.9924,,,0,n,particles|antiparticle,,
premium,4k-a,3105,345,3.241,1.0000,C1,,0,n,premia|premiums,,
disclose,4k-a,3207,346,3.241,0.9831,C1,,0,v,disclosed|discloses|disclosing|undisclosed,,
scarce,4k-a,3071,347,3.236,0.9947,,,0,adj,scarcely|scarceness|scarcer|scarcest|scarcities|scarcity,,
compact,4k-a,3212,348,3.231,0.9973,,,0,n,compacted|compacting|compaction|compactly|compactness|compacts|compactor|compactors,,
informal,4k-a,3046,349,3.231,0.9908,A2,,0,adj,informalities|informality|informally,,
entity,4k-a,3278,350,3.231,0.9897,C1,,1,n,entities,,
armour,4k-a,3483,351,3.231,,,,0,n,armor|armored|armorer|armorers|armoured|armourer|armourers|armours,,
articulate,4k-a,3377,352,3.226,0.9909,C1,,0,v,articulated|articulates|articulating|articulation|articulations|articulatory|articulately|articulateness,,
administer,4k-a,3236,353,3.226,0.9854,C1,,0,v,administered|administering|administers,,
consensus,4k-a,3319,354,3.216,0.9770,C1,,0,n,,,
induce,4k-a,3034,355,3.211,0.9927,C1,,1,v,induced|inducement|inducements|induces|inducing,,
immense,4k-a,3193,356,3.211,0.9901,C1,,0,adj,immensely|immenseness|immensity,,
glare,4k-a,3409,357,3.211,0.9830,,,0,n,glared|glares|glaring|glaringly,,
relevance,4k-a,3317,358,3.211,0.9761,C1,,0,n,irrelevance,,
duration,4k-a,3261,359,3.206,0.9975,B2,,1,n,durations,,
fossil,4k-a,3486,360,3.195,0.9975,B2,,0,n,fossilisation|fossilise|fossilised|fossilises|fossilising|fossilization|fossilize|fossilized|fossilizes|fossilizing|fossils,,
capitalist,4k-a,3051,361,3.189,0.9974,C1,,0,adj,capitalistic|capitalists,,
interface,4k-a,3067,362,3.184,0.9976,C1,,0,n,interfaced|interfaces|interfacing,,
metropolitan,4k-a,3396,363,3.178,0.9949,,,0,adj,,,
suppress,4k-a,3180,364,3.178,0.9946,C1,,0,v,suppressed|suppresses|suppressing|suppression|suppressor|suppressors,,
undermine,4k-a,3190,365,3.167,0.9949,C1,,0,v,undermined|undermines|undermining,,
prescribe,4k-a,3240,366,3.167,0.9843,C1,,0,v,prescribed|prescribes|prescribing,,
venue,4k-a,3402,367,3.161,0.9952,B2,,0,n,venues,,
prestige,4k-a,3389,368,3.143,0.9932,,,0,n,prestiges|prestigious,,
sentencing,4k-a,3286,369,3.143,0.9857,,,0,n,sentenced|sentencer|sentencers|sentencings,,
concession,4k-a,3220,370,3.137,0.9976,C1,,0,n,concessional|concessionary|concessions,,
judicial,4k-a,3072,371,3.137,0.9954,C1,,0,adj,judicially|nonjudicial,,
adjacent,4k-a,3459,372,3.131,0.9973,C1,,1,adj,adjacently|nonadjacent,,
clash,4k-a,3097,373,3.131,0.9894,C1,,0,n,clashed|clashes|clashing,,
archive,4k-a,3314,374,3.124,0.9974,C1,,0,n,archival|archived|archives|archiving|archivist|archivists,,
deprive,4k-a,3063,375,3.124,0.9901,C1,,0,v,deprivation|deprivations|deprived|deprives|depriving,,
anthropology,4k-a,3323,376,3.124,0.9884,,,0,n,anthropological|anthropologically|anthropologies|anthropologist|anthropologists,,
equity,4k-a,3101,377,3.124,0.9762,,,0,n,equities|inequities|inequity,,
boxed,4k-a,3164,378,3.124,,,,0,v,boxer|boxers|boxing,,
conversion,4k-a,3108,379,3.118,0.9950,C1,,0,n,conversions,,
decisive,4k-a,3423,380,3.118,0.9931,C1,,0,adj,decisively|decisiveness|indecisive|indecisively|indecisiveness,,
socialist,4k-a,3008,381,3.111,0.9976,C1,,0,adj,socialists|socialistic,,
diagram,4k-a,3231,382,3.111,0.9920,B1,,0,n,diagrammatic|diagrammatically|diagrammed|diagramming|diagrams,,
vendor,4k-a,3102,383,3.111,0.9900,,,0,n,vendors,,
veterinarian,4k-a,3382,384,3.105,0.9828,,,0,n,vet|veterinarians|veterinary|vets,,
cater,4k-a,3022,385,3.105,0.9632,C1,,0,v,catered|caterer|caterers|catering|caters,,
contemplate,4k-a,3161,386,3.098,0.9975,C1,,0,v,contemplated|contemplates|contemplating|contemplation|contemplations|contemplative,,
arouse,4k-a,3302,387,3.091,0.9976,,,0,v,arousal|aroused|arouses|arousing|unaroused,,
startle,4k-a,3414,388,3.077,0.9872,,,0,v,startled|startles|startling|startlingly,,
erect,4k-a,3168,389,3.077,0.9859,C1,,0,v,erected|erecting|erection|erections|erector|erects,,
gloom,4k-a,3310,390,3.070,0.9914,,,0,n,gloomier|gloomiest|gloomily|gloominess|glooms|gloomy,,
abrupt,4k-a,3422,391,3.063,0.9953,,,0,adj,abrupter|abruptest|abruptly|abruptness,,
reconcile,4k-a,3343,392,3.063,0.9900,,,0,v,reconcilable|reconcilatory|reconciled|reconciles|reconciliation|reconciling,,
faction,4k-a,3477,393,3.063,0.9688,C1,,0,n,factional|factionalism|factions,,
disadvantage,4k-a,3064,394,3.055,0.9975,B1,,0,n,disadvantaged|disadvantageous|disadvantageously|disadvantages,,
subjective,4k-a,3439,395,3.055,0.9952,,,0,adj,subjectively|subjectivism|subjectivities|subjectivity,,
dual,4k-a,3393,396,3.055,0.9901,C1,,0,adj,dualism|dualisms|dualist|dualistic|dualists|duality,,
aspire,4k-a,3196,397,3.040,0.9895,C1,,0,v,aspirant|aspirants|aspiration|aspirations|aspired|aspires|aspiring,,
tribunal,4k-a,3177,398,3.040,0.9815,C1,,0,n,tribunals,,
concede,4k-a,3341,399,3.024,0.9854,C1,,0,v,conceded|concedes|conceding,,
monetary,4k-a,3025,400,3.016,0.9923,,,0,adj,monetarily|monetarism|monetarist|monetarists,,
compel,4k-a,3419,401,3.016,0.9178,C1,,0,v,compelled|compelling|compellingly|compels,,
capitalism,4k-a,3268,402,3.008,0.9976,C1,,0,n,,,
prolong,4k-a,3498,403,3.008,0.9952,,,0,v,prolongation|prolonged|prolonging|prolongs,,
plural,4k-a,3500,404,2.991,0.9978,,,0,n,pluralisation|pluralise|pluralised|pluralises|pluralising|pluralism|pluralist|pluralistic|pluralists|pluralities|plurality|pluralization|pluralize|pluralized|pluralizes|pluralizing|plurals,,
irritate,4k-a,3285,405,2.982,1.0000,,,0,v,irritated|irritates|irritating|irritatingly|irritation|irritations,,
furnish,4k-a,3259,406,2.982,0.9977,,,0,v,furnished|furnishes|furnishing|furnishings|unfurnished,,
cultivate,4k-a,3223,407,2.982,0.9975,C1,,0,v,cultivated|cultivates|cultivating|cultivation|cultivations|cultivator|cultivators|uncultivated,,
murmur,4k-a,3085,408,2.982,0.9801,,,0,n,murmured|murmurer|murmurers|murmuring|murmurings|murmurs,,
proclaim,4k-a,3475,409,2.973,0.9975,C1,,0,v,proclaimed|proclaiming|proclaims|proclamation|proclamations,,
geology,4k-a,3167,410,2.973,0.9972,,,0,n,geological|geologically|geologies|geologist|geologists|geologic,,
attain,4k-a,3091,411,2.973,0.9807,C1,,1,v,attainable|attained|attaining|attainment|attainments|attains|unattainable,,
predecessor,4k-a,3489,412,2.973,0.9804,C1,,0,n,predecessors,,
upwards,4k-a,3082,413,2.964,0.9975,B2,,0,adv,upward|upwardly,,
interval,4k-a,3032,414,2.955,0.9954,B2,,1,n,intervals,,
competence,4k-a,3463,415,2.955,0.9899,C1,,0,n,competences,,
subscribe,4k-a,3089,416,2.945,1.0000,,,0,v,subscribed|subscriber|subscribers|subscribes|subscribing|subscription|subscriptions,,
recycle,4k-a,3325,417,2.945,0.9952,A2,,0,v,recyclable|recycled|recycles|recycling|recyclings|unrecyclable|unrecycled,,
conform,4k-a,3045,418,2.945,0.9826,,,1,v,conformable|conformance|conformances|conformation|conformations|conformed|conformer|conformers|conforming|conformist|conformists|conformities|conformity|conforms|nonconforming|nonconformist|nonconformists|nonconformity|unconformable,,
fined,4k-a,3300,419,2.935,,,,0,v,fines|fining|finings|unfined,,
illuminate,4k-a,3481,420,2.925,1.0000,,,0,v,illuminated|illuminates|illuminating|illumination|illuminations|illumine,,
monarch,4k-a,3157,421,2.925,0.9976,,,0,n,monarchic|monarchical|monarchies|monarchism|monarchist|monarchists|monarchs|monarchy,,
trustee,4k-a,3159,422,2.925,0.9953,C1,,0,n,trustees|trusteeship|trusteeships,,
diminish,4k-a,3204,423,2.925,0.9826,C1,,1,v,diminished|diminishes|diminishing|diminution|undiminished,,
comparative,4k-a,3074,424,2.915,0.9926,B2,,0,adj,comparatively,,
tropics,4k-a,3169,425,2.905,0.9902,,,0,n,subtropical|semitropical|tropic|tropical|tropically,,
questionnaire,4k-a,3417,426,2.905,0.9868,B2,,0,n,questionnaires,,
complement,4k-a,3142,427,2.894,0.9820,C1,,1,v,complementarity|complementary|complemented|complementing|complements,,
evenly,4k-a,3499,428,2.883,0.9882,,,0,adv,evened|evenness|uneven|unevenly|unevenness,,
classification,4k-a,3237,429,2.872,1.0000,C1,,0,n,classifications|reclassificiations|reclassification,,
electron,4k-a,3435,430,2.872,0.9949,,,0,n,electrons,,
exempt,4k-a,3122,431,2.872,0.9806,,,0,adj,exempted|exempting|exemption|exemptions|exempts|nonexempt,,
adverse,4k-a,3349,432,2.860,0.9954,C1,,0,adj,adversely|adverseness|adversities|adversity,,
vigorous,4k-a,3155,433,2.848,1.0000,,,0,adj,vigor|vigorously|vigour,,
interim,4k-a,3245,434,2.848,0.9579,C1,,0,adj,interims,,
tumour,4k-a,3430,435,2.848,,,,0,n,tumor|tumors|tumours,,
detach,4k-a,3206,436,2.836,0.9721,,,0,v,detachable|detached|detaches|detaching|detachment|detachments|nondetachable,,
hierarchy,4k-a,3054,437,2.810,0.9880,C1,,1,n,hierarchic|hierarchical|hierarchically|hierarchies,,
classify,4k-a,3246,438,2.810,0.9865,B2,,0,v,classified|classifies|classifying|reclassified|reclassifies|reclassify|reclassifying|unclassified|classifiable|unclassifiable,,
devise,4k-a,3136,439,2.810,0.9864,C1,,0,v,devised|devises|devising,,
applicant,4k-a,3073,440,2.797,1.0000,B2,,0,n,applicants,,
subordinate,4k-a,3330,441,2.797,0.9898,,,1,adj,insubordinate|insubordination|subordinated|subordinates|subordinating|subordination,,
obsess,4k-a,3264,442,2.797,0.9746,C1,,0,v,obsessed|obsesses|obsessing|obsession|obsessional|obsessionally|obsessions|obsessive|obsessively|obsessiveness,,
turnover,4k-a,3041,443,2.783,0.9933,C1,,0,n,turnovers,,
inherent,4k-a,3390,444,2.783,0.9920,C1,,1,adj,inherently,,
deem,4k-a,3456,445,2.783,0.9744,C1,,0,v,deemed|deeming|deems,,
overlap,4k-a,3362,446,2.769,0.9951,,,1,n,overlapped|overlapping|overlaps,,
infer,4k-a,3470,447,2.769,0.9789,B2,,1,v,inference|inferences|inferencing|inferential|inferred|inferring|infers,,
bureaucrat,4k-a,3466,448,2.769,0.9711,,,0,n,bureaucratic|bureaucratically|bureaucratization|bureaucratize|bureaucratized|bureaucratizes|bureaucratizing|bureaucrats,,
linear,4k-a,3403,449,2.754,0.9854,C1,,0,adj,linearities|linearity|linearly|nonlinear,,
deteriorate,4k-a,3303,450,2.739,0.9906,C1,,0,v,deteriorated|deteriorates|deteriorating|deterioration|deteriorations,,
compile,4k-a,3125,451,2.739,0.9905,C1,,1,v,compilation|compilations|compiled|compiler|compilers|compiles|compiling,,
autonomy,4k-a,3306,452,2.739,0.9829,C1,,0,n,autonomies,,
fascinate,4k-a,3026,453,2.723,0.9928,,,0,v,fascinated|fascinates|fascinating|fascination|fascinations,,
stimulus,4k-a,3110,454,2.723,0.9925,C1,,0,n,stimuli,,
counterpart,4k-a,3408,455,2.707,0.9976,C1,,0,n,counterparts,,
literacy,4k-a,3307,456,2.707,0.9954,C1,,0,n,illiteracy|illiterate|illiterately|illiterates|literacies|literate|literately,,
terrify,4k-a,3348,457,2.707,0.9926,B2,,0,v,terrified|terrifies|terrifying|terrifyingly,,
astonish,4k-a,3140,458,2.672,0.9923,,,0,v,astonished|astonishes|astonishing|astonishingly|astonishment|astonishments,,
consolidate,4k-a,3315,459,2.672,0.9832,C1,,0,v,consolidated|consolidates|consolidating|consolidation|unconsolidated,,
subsidiary,4k-a,3090,460,2.672,0.9793,,,0,n,subsidiaries|subsidiarity,,
empirical,4k-a,3391,461,2.672,0.9517,C1,,1,adj,empirically,,
refine,4k-a,3194,462,2.654,0.9949,,,1,v,refined|refinement|refinements|refiner|refineries|refiners|refinery|refines|refining|unrefined,,
sociology,4k-a,3015,463,2.654,0.9917,,,0,n,sociological|sociologically|sociologies|sociologist|sociologists,,
mutter,4k-a,3175,464,2.654,0.9786,,,0,v,muttered|mutterer|mutterers|muttering|mutterings|mutters,,
constituency,4k-a,3058,465,2.654,0.9454,C1,,0,n,constituencies,,
indirect,4k-a,3049,466,2.634,0.9947,B1,,0,adj,directness|indirectness|indirectly,,
distort,4k-a,3131,467,2.614,0.9902,C1,,1,v,distorted|distorting|distortion|distortions|distorts|undistorted,,
opt,4k-a,3162,468,2.614,0.9773,C1,,0,v,opted|opting|opts,,
deter,4k-a,3269,469,2.614,0.9360,,,0,v,determent|determents|deterred|deterrence|deterrences|deterrent|deterrents|deterring|deters|undeterred,,
incline,4k-a,3121,470,2.593,0.9948,,,1,n,inclination|inclinations|inclined|inclines|inclining,,
dividend,4k-a,3087,471,2.593,0.9861,,,0,n,divi|dividends,,
repress,4k-a,3482,472,2.593,0.9821,,,0,v,repressed|represses|repressing|repression|repressions|repressive|repressively|repressiveness|repressor|repressors,,
linguistic,4k-a,3014,473,2.571,0.9903,,,0,adj,linguistically|linguistics,,
congregate,4k-a,3400,474,2.571,0.9806,,,0,v,congregated|congregates|congregating|congregation|congregational|congregationalism|congregationalist|congregationalists|congregations,,
incidence,4k-a,3339,475,2.571,0.9690,C1,,1,n,incidences,,
inhibit,4k-a,3028,476,2.547,0.9975,C1,,1,v,inhibited|inhibiting|inhibition|inhibitions|inhibitor|inhibitors|inhibitory|inhibits|uninhibited|uninhibitedly,,
differentiate,4k-a,3109,477,2.547,0.9928,C1,,1,v,differentiated|differentiates|differentiating|differentiation|undifferentiated,,
enclose,4k-a,3036,478,2.547,0.9897,,,0,v,enclosed|encloses|enclosing|enclosure|enclosures|unenclosed,,
synthesis,4k-a,3298,479,2.496,0.9978,C1,,0,n,synth|syntheses|synthesise|synthesised|synthesiser|synthesisers|synthesises|synthesising|synthesize|synthesized|synthesizer|synthesizers|synthesizes|synthesizing|synths,,
originate,4k-a,3316,480,2.496,0.9976,C1,,0,v,originated|originates|originating|originator|originators|origination,,
implicit,4k-a,3404,481,2.496,0.9828,,,1,adj,implicitly|implicitness,,
applicable,4k-a,3405,482,2.468,0.9977,C1,,0,adj,applicability|inapplicable,,
mediate,4k-a,3412,483,2.468,0.9951,,,1,v,intermediation|mediated|mediates|mediating|mediation|mediations|mediator|mediators|unmediated,,
unify,4k-a,3138,484,2.468,0.9894,C1,,1,v,reunification|reunifications|reunified|reunifies|reunify|reunifying|unification|unified|unifies|unifying,,
omit,4k-a,3432,485,2.468,0.9889,,,0,v,omits|omitted|omitting,,
parameter,4k-a,3372,486,2.438,0.9809,C1,,1,n,parameters,,
exclusion,4k-a,3401,487,2.406,1.0000,C1,,0,n,exclusionary|exclusionist|exclusions,,
oppress,4k-a,3371,488,2.371,0.9770,,,0,v,oppressed|oppresses|oppressing|oppression|oppressions|oppressive|oppressively|oppressiveness|oppressor|oppressors,,
appraise,4k-a,3312,489,2.333,0.9907,,,0,v,appraisal|appraisals|appraised|appraiser|appraisers|appraises|appraising|appraisingly|reappraisal|reappraisals|reappraise|reappraised|reappraises|reappraising,,
configure,4k-a,3462,490,2.292,0.9976,,,0,v,configurable|configuration|configurations|configured|configures|configuring,,
minimise,4k-a,3493,491,2.246,,,,1,v,minimisation|minimised|minimises|minimising|minimization|minimize|minimized|minimizes|minimizing,,
ideological,4k-a,3263,492,2.195,0.9951,C1,,0,adj,ideologically,,
predominant,4k-a,3295,493,2.195,0.9883,,,1,adj,predominance|predominances|predominantly,,
sceptic,4k-a,3318,494,2.137,0.9315,,,0,n,skeptic|sceptical|sceptically|scepticism|scepticisms|sceptics|skeptical|skeptically|skepticism|skepticisms|skeptics,,
kilogram,4k-a,3271,495,1.894,1.0000,,,0,n,kg|kgs|kilogramme|kilogrammes|kilograms,,
despatch,4k-a,3469,496,1.894,,,,0,v,despatched|despatcher|despatchers|despatches|despatching|dispatch|dispatched|dispatcher|dispatchers|dispatches|dispatching,,
recur,4k-a,3214,497,1.769,0.9165,,,0,v,recurred|recurrence|recurrences|recurrent|recurring|recurs,,
telecom,4k-a,3095,498,,0.9712,,,0,,telecommunication|telecommunications|telecoms,,
federate,4k-a,3129,499,,0.9119,,,0,,federated|federates|federating|federation|federations,,
privatise,4k-a,3027,500,,,,,0,,privatisation|privatisations|privatised|privatises|privatising|privatization|privatizations|privatize|privatized|privatizes|privatizing,,
